trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
13,0.14899137614331165,0.19746063010290565,0.20444623804868012,0.1997412580130456,0.21256296466907446,0.2372839372348046,0.24909805270829152,0.2511425931809935,0.25341517165695787,0.25625706291975464,0.25555269106546225,0.2621422074231443,0.2641874187945914,0.26975599087637614,0.2827051061572314,0.31165001515228646,0.34711214588175365,0.3908910912723704,0.42916971998635206,0.2586672283297503,0.26263616787264554,0.2659836410209629,0.2679532276694211,0.2718452627805398,0.2762930157919426,0.2826792850842115,0.28571020737387764,0.2895399318474094,0.2962970741843213,0.30310042031913476
35,0.14899137614331165,0.20513926172194402,0.209286422720357,0.19015028017093105,0.21094208962383962,0.22625422817083302,0.23671120340601032,0.2422489715910829,0.23574472478372427,0.24733491030055763,0.24837598486651916,0.25135700826499124,0.25289190031608444,0.2615496835472703,0.26925548797167176,0.28323448929548234,0.30154996813783147,0.3241535648928546,0.34372744884620193,0.2588582536415996,0.26442961233224394,0.2658639331355232,0.2690577288790899,0.2726867791264303,0.2776753759517535,0.284490059570535,0.2854148940323871,0.29175010742566576,0.2974654697745209,0.30533369779634195
55,0.14899137614331165,0.2128178933409824,0.21412660739203387,0.23422433756095964,0.23664181409261986,0.24290011120632657,0.24376094324907477,0.24449082425937912,0.24948624928058646,0.2499273376137494,0.24931692080956572,0.2494592285841288,0.25332528921678515,0.2533433762181645,0.2558058697861122,0.25481896343867816,0.2559877903939093,0.2574160385133388,0.2582851777060518,0.25904927895344887,0.26622305679184227,0.2657442252500835,0.2701622300887587,0.2735282954723208,0.27905773611156437,0.2863008340568586,0.28511958069089666,0.29396028300392213,0.2986338653647205,0.3075669752735491
118,0.1897819984838673,0.19960605337700324,0.20933223585516017,0.22082605022810695,0.22579337109574557,0.22844364160720196,0.2324882729721536,0.2348459818356108,0.23754046947979224,0.2404460010725158,0.24294328841819335,0.24412644402361786,0.24608483795837569,0.2476363870417954,0.2521521375546429,0.25213013202895374,0.2576262891418713,0.2585283573085271,0.2584762030179011,0.2608427234130472,0.2661033489064026,0.26684872645975233,0.27100374643464925,0.2749106556321317,0.2808685105978879,0.2860055207153681,0.287329756269153,0.29512867859412173,0.3008671428419276,0.3075669752735491
