trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
18,0.1718490493682725,0.17234180478332126,0.17332731561341877,0.17431282644351628,0.21254694814423605,0.19615843311626585,0.20390663748046417,0.21055941215682503,0.21804130483861917,0.2098548082877,0.20762785628370045,0.20473551042405663,0.2000864523743743,0.2003785048700036,0.2186453742532748,0.2272292591195487,0.25144741496344836,0.28413790961682256,0.314098665842554,0.35637391656519884,0.3793387290340992,0.4165785910587969,0.4523673542556332,0.49812171236715375
33,0.1718490493682725,0.17258818249084565,0.17357369332094316,0.17455920415104068,0.19079362846479184,0.20730049750673957,0.20759445440685156,0.21457908608819817,0.21134551761068326,0.2144955234881268,0.21555135380083904,0.2161065914679536,0.21543439393558786,0.19135346433049333,0.20227035198709148,0.2075952744832874,0.2596200386267919,0.29162809867325545,0.3246674785232152,0.36211511968242394,0.3886486945402736,0.425525781858006,0.4638059437835133,0.49812171236715375
78,0.1718490493682725,0.17283456019837,0.17382007102846753,0.1872217854821058,0.15157009745406894,0.11531045387373459,0.13620023015357233,0.15154520268501842,0.1590742776384524,0.1664620662499331,0.17146342022785804,0.17512234996674156,0.17890503977278158,0.18232842379098302,0.18589532972090816,0.18796128984702615,0.26779266229013543,0.2991182877296883,0.33523629120387644,0.367856322799649,0.3979586600464481,0.4344729726572151,0.4752445333113935,0.49812171236715375
136,0.1720954270757969,0.1730809379058944,0.17406644873599192,0.19988436681317093,0.11234656644334602,0.12715793883589496,0.14268206653249058,0.15054317991170543,0.16041342684021628,0.16586549778702278,0.17075740488550453,0.17544017307408027,0.17910930181889104,0.2004868990221289,0.20656229442022844,0.21970435240523725,0.275965285953479,0.30660847678612113,0.34580510388453767,0.3735975259168741,0.4072686255526225,0.4434201634564241,0.4866831228392736,0.49812171236715375
