trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
21,0.1354436515933216,0.1354436515933216,0.1354436515933216,0.12969449760775362,0.1220289589603296,0.11808473510747501,0.11786182604918985,0.11763891699090467,0.10867981514994325,0.11362762344371337,0.1388620530441902,0.14661608134323775,0.15735994585027102,0.16399327846873196,0.16791687074728737,0.1753998509098989,0.16506948458128698,0.17086287736944913,0.17426090219160392,0.18148734207255382,0.1795122336447672,0.1858183606210957,0.1927602346254218,0.20013577800560792,0.20946105436514817,0.22205831680102966,0.22855896301152212,0.24333951064337905,0.2491014526180881,0.2641809695133068
41,0.1354436515933216,0.1354436515933216,0.1354436515933216,0.1277781129458976,0.1201125742984736,0.11802900784290372,0.11780609878461855,0.11758318972633339,0.11920454870081768,0.13135935386024167,0.1359929017271418,0.14518287871983215,0.14743977694407664,0.1524668610896365,0.15562407109512721,0.16002616400665506,0.1612748834074622,0.16698372727773006,0.16816105525722774,0.17399720344598926,0.18135057704435983,0.18730762181334099,0.19457777222944875,0.20198844659766096,0.21195192362097726,0.2254271145277138,0.2296029125061249,0.24791837668913042,0.249495811261074,0.26907602226405103
104,0.1354436515933216,0.1354436515933216,0.1335272669314656,0.1258617282840416,0.1181961896366176,0.11797328057833244,0.11775037152004726,0.08763034804819442,0.11661918134560127,0.12740660834817186,0.13730871991524804,0.14499285699000272,0.15114838389155072,0.15671637071831576,0.1638962944672221,0.1726586869289365,0.17862117755288728,0.18646059606035625,0.19646761932568296,0.1758355468455819,0.18283983823660513,0.18912515941736793,0.1964304408215018,0.20447931585349005,0.2153207213476614,0.2264710640223166,0.23418177855187627,0.2483127353321163,0.25439086401181826,0.26907602226405103
163,0.1354436515933216,0.1354436515933216,0.1316108822696096,0.12394534362218561,0.11814046237204631,0.11791755331376114,0.11769464425547597,0.09815508159906884,0.08033403349563825,0.09942645012459671,0.11157927868315566,0.12101486118715199,0.12905288720144076,0.1384865109809951,0.1696480726885605,0.16886408575511172,0.1747420274611682,0.18036074912598007,0.1889774806991184,0.17767389024517455,0.1843290994288504,0.19094269702139488,0.19828310941355487,0.2069701851093191,0.21868951907434553,0.22751501351691936,0.23876064459762766,0.2487070939751022,0.2592859167625625,0.26907602226405103
