trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
16,0.08305332907097053,0.08305332907097053,0.10331319897966382,0.11649487247145164,0.17713302095188801,0.17770221772449676,0.18243816769816723,0.17919343448169667,0.17726141733732786,0.17876145082697037,0.17745406328317262,0.17786992590863807,0.1814204300216176,0.18050187008180216,0.18898217457812594,0.191181368952794,0.20907050450065293,0.2331353139249265,0.24781877177946643,0.27225743192422636,0.2833300867921665,0.2978359898809714,0.30927581675384785,0.3315444967880253,0.3408805190643611,0.370328474395308,0.3957321114977379,0.39791821956350876,0.4028162403953005,0.44962444304477617
41,0.08305332907097053,0.08305332907097053,0.11344313393401045,0.15339809337628305,0.1653618872156617,0.17024120385395564,0.1735822387042591,0.1743027871231952,0.17830700282737094,0.1763405739017665,0.17873985516774485,0.17935400641737922,0.18255080322292255,0.1833135849002176,0.18925510950101057,0.1936360828206334,0.20763192962773014,0.2368061783885615,0.2539284368156564,0.2750255956412114,0.2869565625643677,0.3006959465991905,0.3148429867623922,0.33387850235710925,0.3482425078970979,0.37667938367091547,0.3962786385141806,0.3991427247714567,0.4145182910576694,0.44962444304477617
85,0.08305332907097053,0.08305332907097053,0.16550008724990234,0.15629257586457052,0.1630862840937787,0.16846684015944147,0.17219690618469077,0.17504141316398114,0.17716063377734936,0.18306049376572417,0.18297413045101715,0.18083808692612038,0.18368117642422754,0.18612529971863304,0.1895280444238952,0.19609079668847282,0.20619335475480735,0.24047704285219645,0.2600381018518464,0.2777937593581964,0.29058303833656896,0.3035559033174096,0.32041015677093654,0.33621250792619317,0.3556044967298346,0.38303029294652297,0.3968251655306233,0.40036722997940466,0.4262203417200383,0.44962444304477617
145,0.08305332907097053,0.09318326402531717,0.14099747986067698,0.11528284520456508,0.12130050505388922,0.13153169328546724,0.14083409868339114,0.1488972422010715,0.15123364942064452,0.15590063564165418,0.16051352184389386,0.181129258473869,0.18209152325301486,0.18755373714837947,0.1903547066883446,0.20258065059456287,0.21966433433986693,0.24414790731583144,0.2661477668880364,0.28056192307518146,0.29420951410877016,0.3064158600356287,0.32597732677948094,0.33854651349527715,0.3629664855625713,0.38938120222213046,0.39737169254706606,0.4015917351873526,0.43792239238240727,0.44962444304477617
