trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9,0.22705481737991806,0.22705481737991806,0.22705481737991806,0.22705481737991806,0.2578575327964068,0.2765108196130879,0.15555525509790566,0.20697666672129414,0.25389187966523863,0.24968979375079967,0.25964253787933994,0.26873046631350944,0.2516084474467322,0.281388232033084,0.29565451217122046,0.2843955166866752,0.33500010663727997,0.3750969082355025,0.41425366687368687,0.38884246592447663,0.4017219345711944,0.41780244118771553,0.4377684298752245
27,0.22705481737991806,0.22705481737991806,0.22705481737991806,0.22705481737991806,0.22982690320175914,0.271987385275802,0.2715544305601312,0.29273985833046373,0.30518284043605526,0.3184629090806417,0.32450924006665866,0.32849025177648167,0.3387900069952271,0.33826377607580144,0.3457619947153228,0.3537709987067774,0.35624942522686387,0.357225028550549,0.36214381396734563,0.40649737723828594,0.4198022117495006,0.4367652227644324,0.459982578332373
87,0.22705481737991806,0.22705481737991806,0.22705481737991806,0.22705481737991806,0.2140350865835487,0.2589432220268373,0.2721486455842215,0.28849171648897415,0.28107930216709737,0.29015018264960113,0.31044735233217896,0.3124692649685693,0.31313506573427713,0.3150080801549331,0.3264102577501237,0.33533293444987033,0.3423948416077415,0.341437530380875,0.35353264329685796,0.36556138021458195,0.3798768780342817,0.3933401329609275,0.4028636741209323
146,0.22705481737991806,0.22705481737991806,0.22705481737991806,0.2858881623910544,0.28103425395037374,0.284447670850231,0.3029779528309806,0.3069305933299983,0.2964946406924691,0.28884938454848214,0.3076108912848625,0.30125419334785686,0.3095821962075582,0.31407198083832616,0.3028701191495412,0.33516652054357515,0.358745874921622,0.37784559862728095,0.37118755461066727,0.3836416573928882,0.3988396596109986,0.415554281418076,0.4028636741209323
