trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9,0.15427000950744565,0.15427000950744565,0.1791375889854274,0.18628385667796432,0.18681794387309217,0.1528918913475637,0.1901240698122726,0.18113735333864492,0.18559918537930348,0.18010067134300597,0.1800034509370122,0.1745215164076919,0.1789707426575412,0.17304794756606806,0.16930679660963605,0.17432523180058654,0.18621959349370218,0.20312744513651576,0.19268732309916453,0.23024529134508892,0.22356709148245732,0.2600340147583674,0.28218294003492894,0.20201782994442014,0.20278862511244836,0.20619940123495722
29,0.15427000950744565,0.15427000950744565,0.18058520948959625,0.18423724793049656,0.18571092262204822,0.17258425370101632,0.18799312565534948,0.09908537362317599,0.173937723289602,0.1816371129463226,0.18235013965771887,0.18122639129443,0.1814439573333003,0.1813861418542142,0.1805088163282647,0.1804607008695363,0.1933537548866933,0.20162916299860018,0.19804650795949053,0.2165928322570294,0.21655183254756327,0.2341091926399681,0.24789596051314824,0.20842203178325983,0.2114813552559149,0.21679770969607004
49,0.15427000950744565,0.15427000950744565,0.1820328299937651,0.1821906391830288,0.1846039013710043,0.1922766160544689,0.18586218149842637,0.18902794965297356,0.1904068295409828,0.18690827911151411,0.19246172698589814,0.19011895726774486,0.19160184704557007,0.18971237369677393,0.1943234355870115,0.19724734243973277,0.2004879162796844,0.2001308808606846,0.20340569281981652,0.20294037316896993,0.20953657361266925,0.20818437052156877,0.21360898099136755,0.2148262336220995,0.22017408539938144,0.22739601815718286
109,0.15427000950744565,0.17768996848125854,0.18833046542543208,0.1879249651241361,0.19117852969952995,0.1922550139691957,0.19263975009923523,0.19421440449079524,0.19499076408484722,0.19306416950250813,0.1925576130252514,0.1941420073568238,0.1940155843126438,0.19299660168050284,0.19446444512026767,0.19449541891601965,0.19216678417448185,0.19284977229556727,0.1947439248933525,0.1945251120094896,0.19500343080915875,0.19333405196478437,0.19561362810558047,0.19409589496898183,0.1956010927738444,0.22739601815718286
