trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
5,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.09092019317780499,0.12864184613974572,0.17323202362698534,0.23031657286364707,0.284035506249963,0.3300582652136298,0.3666493508312847,0.41707383923674335,0.43428700366729445,0.4787383676871658,0.558148450744958,0.602562977657701
30,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.10617230361473545,0.12725220577904595,0.1378728981653872,0.14709449028298185,0.22369508478711098,0.3392060366180435,0.3792554729326494,0.4213771303443811,0.4453998446722623,0.49859088845161387,0.5692520824731437,0.602562977657701
73,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.11753169130653626,0.13392469382809472,0.14345519523204692,0.15327874432785377,0.16335466332425896,0.34835380802245725,0.391861595034014,0.4256804214520189,0.45651268567723013,0.5184434092160619,0.5803557142013295,0.602562977657701
133,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08963855730456304,0.08484897988984433,0.10625822300308829,0.12268454896700898,0.186885884047847,0.21865712528890838,0.24670646426894438,0.357501579426871,0.40446771713537866,0.4299837125596567,0.467625526682198,0.5382959299805099,0.5914593459295152,0.602562977657701
