trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.15631165397734398,0.15631165397734398,0.14274065440232453,0.1670150704602189,0.1736203948579324,0.039231353436733465,0.17009213274674684,0.28531940076724105,0.39339886523249445,0.49644517327273274,0.5952394695889317,0.2083534773550965,0.21635806120045153,0.22512159626644526,0.21061024735744482,0.21503913226188645,0.22585455106933802,0.2399494564249231,0.29994746383459875,0.32633044123802823,0.34681442656683403
21,0.15631165397734398,0.15631165397734398,0.17258383969342006,0.19006159426758215,0.19017007289102986,0.19292929318406,0.1952169852601297,0.19230751745127314,0.20394450600719743,0.20665075931510538,0.21884622079479898,0.2249755327292269,0.2369316194259317,0.2520661046271952,0.21994013608992932,0.22804515308729678,0.24549474597183837,0.26265764400307867,0.30723827996128095,0.3322311138130607,0.3511557466562044
46,0.15631165397734398,0.1346045615442865,0.06028087567331303,0.12803671527853294,0.14614263580209705,0.15578318602204444,0.16340635774099813,0.17209325192675684,0.17819527067826377,0.18406639318801543,0.1907131147102271,0.20344755082006016,0.2116111418850855,0.21713756580187954,0.22927002482241382,0.24105117391270714,0.26513494087433875,0.2853658315812343,0.3145290960879632,0.3381317863880932,0.3554970667455748
100,0.15631165397734398,0.112897469111229,0.14396854665285563,0.15707071682483498,0.1597347334539066,0.17143588402979457,0.17612635652418251,0.1830453572793491,0.18442897876009198,0.18786380713413917,0.19173142198096607,0.1957845029749714,0.19817708790569533,0.20128035862496033,0.2020331114364761,0.20621435616683764,0.2172412688467675,0.29265664770791655,0.3204297686629957,0.3424731064774636,0.3554970667455748
