trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
16,0.34869125049805,0.3894221587982834,0.3739925850419282,0.358563011285573,0.29741333256190855,0.23626365383824416,0.1751139751145797,0.17906119320677863,0.16194769750681587,0.15348886864800787,0.16677679759774766,0.16312299113308892,0.1589681798795719,0.157656565701736,0.15567643068456816,0.15512891205481674,0.16070508718369603,0.1596448872572509,0.16683157177436025,0.1686949949055017,0.17754085338401937,0.17534563254394522,0.1890976692948771,0.1837946977332125,0.1958310566532002,0.18374277815039744,0.2132417648281075,0.2224853097736035,0.24087000121296953,0.27162022769937355,0.31006117136843686
36,0.35887397757310835,0.3855647653591946,0.3701351916028394,0.34327559160465687,0.2821259128809925,0.22097623415732803,0.17610077963762943,0.17478281928178793,0.15983299029211387,0.15681085088544283,0.16046196124040502,0.15967049467916905,0.15606827051323602,0.15575312225771112,0.15387457570539592,0.15548571434577627,0.15581409564000684,0.1605085120115636,0.16277826412580046,0.1666708459478573,0.16768596414371903,0.16794085821355265,0.17753075345027686,0.17793155531597654,0.19180166787356712,0.19111752481982497,0.21555265106448152,0.22708148263344502,0.24855755783457054,0.2812304636166394,0.31006117136843686
81,0.3690567046481667,0.3817073719201058,0.3662777981637506,0.3279881719237408,0.26683849320007635,0.20568881447641194,0.17708758416067916,0.17050444535679726,0.15771828307741187,0.16013283312287777,0.11443354973119615,0.13136384864100553,0.1339499877292239,0.14562831989641534,0.14868449050496574,0.15035008686418472,0.14990202061558758,0.15157242005414448,0.15277895374690983,0.15326466274420886,0.1578310749034187,0.16053608388316004,0.16596383760567662,0.1720684128987406,0.18777227909393404,0.19849227148925247,0.2178635373008555,0.2316776554932865,0.25624511445617154,0.29084069953390523,0.31006117136843686
140,0.37923943172322505,0.377849978481017,0.3624204047246618,0.3127007522428247,0.2515510735191603,0.19040139479549584,0.1780743886837289,0.16622607143180657,0.15560357586270987,0.1634548153603127,0.13877827043214253,0.0750817678152213,0.09736350518607013,0.11030017235890872,0.12007684722964483,0.12189015465603337,0.12569822759445115,0.12894155377643232,0.13330367951156805,0.13669137697237754,0.13949684225927103,0.17481687658901857,0.17487926766944456,0.1839497347759704,0.18575752862216574,0.20586701815867997,0.2201744235372295,0.23627382835312802,0.2639326710777725,0.300450935451171,0.31006117136843686
