trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
17,0.2694368116277208,0.2694368116277208,0.2694368116277208,0.21974723593449644,0.2439340520792624,0.2661280286866098,0.2585412328315107,0.2966369012780947,0.3046181171036691,0.31501872471920683,0.3275658868665302,0.3435211091466446,0.3550537865321093,0.3684128279821126,0.37950045240691305,0.3827168073234032,0.38816979297295107,0.3927500346783245,0.4343136399954038,0.4029283913374807,0.4205381093302237,0.4395715950071095,0.45485414769079596
35,0.2694368116277208,0.2694368116277208,0.2694368116277208,0.17005766024127206,0.22797645686041768,0.2443528515469808,0.28134883036881686,0.29249674658383784,0.30047890778296665,0.3066902673511277,0.32010242245147436,0.3232568257537376,0.339778206197328,0.34652769881359824,0.3472497092110933,0.3637561048951976,0.3638126644788556,0.37664882670332367,0.395195731939915,0.41703202056345157,0.44054082309820897,0.46297046023251986,0.4772801670048407
95,0.2694368116277208,0.2694368116277208,0.2694368116277208,0.21566964408015457,0.24562018097056085,0.23976467132020263,0.2635626659012102,0.27356921620886937,0.2686516121923211,0.27402589130328464,0.2946695519762566,0.32053498799852764,0.30502962817110574,0.31377036177600304,0.31899259614295683,0.3289421013663755,0.33922091049003683,0.35917735558301406,0.37472113288553904,0.38053268179425315,0.3927738645562888,0.4100021090627064,0.41445862731698746
154,0.2694368116277208,0.2694368116277208,0.2694368116277208,0.29770582520698974,0.30766228632038256,0.3065752227866557,0.31379995284811457,0.3179060805538718,0.2870049552189495,0.3021621384252217,0.3057481761467989,0.310237829908845,0.32470068449308914,0.3276548889266441,0.35085470173318,0.35855594716966327,0.3659854725841807,0.3967454977892089,0.3888247621115099,0.40053539556223844,0.41617272978169917,0.43242812837675115,0.41445862731698746
