trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
15,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13554896045672551,0.12709100772470794,0.11863305499269033,0.11017510226067276,0.11850192583689406,0.12687234607212164,0.19444888598894702,0.21390125376612737,0.2324192254010268,0.20661954137704605,0.2173365525355424,0.22670586984009664,0.23240596446974404,0.24326514192449453,0.2458955507454074,0.256594424562831,0.2634301942248702,0.27370031990392735,0.30082520321502226,0.3149521910986735,0.3461812426590444,0.37626656929704716,0.39183020682829517,0.42275316585285827,0.44534147034122407
35,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13343447227372113,0.12497651954170354,0.11651856680968595,0.10806061407766836,0.13317221396212858,0.15959209716436937,0.18219122639679697,0.20023095859543594,0.21047444300710877,0.21792584395994644,0.22887476598188572,0.23858195636621957,0.24216189359000762,0.2611971160941446,0.2607741728814233,0.27343808066093184,0.284761182755302,0.29914484908366695,0.3013853212588074,0.3194744810452955,0.35508349653029403,0.3833275935526315,0.3946644112535164,0.43211608405263885,0.4497499324374192
94,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.1313199840907167,0.12286203135869914,0.11440407862668155,0.10594612589466396,0.14784250208736308,0.14019020088010345,0.17582085137103007,0.19029501429890974,0.18400693621124525,0.19426012564285577,0.20295369678785075,0.21289410622921687,0.2074011935851944,0.2161383064733756,0.2229071123666293,0.22076821716400655,0.2228112615444481,0.2997049671274521,0.3059076112054294,0.3283767349165452,0.3621445207858784,0.38616179797785277,0.404027329453297,0.43652454614883396,0.4497499324374192
155,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13977793682273432,0.13766344863972993,0.12920549590771233,0.12074754317569474,0.11228959044367715,0.10383163771165956,0.12878801222958242,0.15497078856978425,0.15895420843348912,0.1701411399493031,0.19531323879414564,0.2057983390891991,0.21482978331397368,0.22265003534948044,0.22533316775484447,0.2310169286093915,0.23975076846473015,0.24209920569443835,0.2482557907241877,0.3002650851712372,0.3104299011520515,0.3372789887877948,0.36920554504146275,0.38899600240307397,0.41339024765307764,0.440933008245029,0.4497499324374192
