trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
12,0.16260097927515085,0.16260097927515085,0.19022544555095203,0.27937742539958815,0.29694262994583087,0.3029732776649639,0.3022975784286846,0.3084993276529697,0.30482946930223737,0.30636666130174695,0.3053085764264887,0.3022775100209027,0.29797128470492257,0.29190672375239624,0.2864047018923027,0.2920807096548857,0.2642373195980938
32,0.16260097927515085,0.16260097927515085,0.18542755460811952,0.2406687770190893,0.25892733416418373,0.1251282515601793,0.18459279342723212,0.2127606450937148,0.22484359297632373,0.23883735988088067,0.24701928868784986,0.251202512210156,0.2558718574172631,0.258687046709001,0.2616138192439454,0.26157315173664647,0.2651253755519096
90,0.16260097927515085,0.16260097927515085,0.18062966366528702,0.20196012863859047,0.2209120383825366,0.22916457665999257,0.23780586633226236,0.24314318873413965,0.24802699268704959,0.25328750660985044,0.2546186918114724,0.25764790442222985,0.26036101864237793,0.26402971332867037,0.2717694493809255,0.2624612076904623,0.2651253755519096
150,0.16260097927515085,0.19502333649378453,0.20692427955930465,0.21224705295570032,0.22192985928841996,0.22764463322619435,0.2319897996803435,0.2379866288711658,0.24063509310032746,0.248189312767496,0.24864429549149572,0.2528116642520259,0.25458218216968453,0.2752172076104865,0.2819250795179056,0.263349263644278,0.2651253755519096
