trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
25,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.08855754236956502,0.127366857337228,0.14243776617661108,0.15380050655185148,0.16033811056858893
45,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.1176421158323599,0.1307240761955705,0.14261165667022035,0.1520625848934332,0.16034775235392512
68,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.08207708599685144,0.11561167906553936,0.1295959223086998,0.14466629641830708,0.1503246632350149,0.16035739413926128
128,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.07978298784356398,0.08531731418320823,0.06468163094190406,0.09441307281716865,0.11074732218212004,0.15533138690180193,0.16035739413926128
