trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
17,0.13578402016699928,0.13578402016699928,0.13578402016699928,0.14539837974192904,0.16840885775994072,0.11714624860420025,0.194443822258687,0.21975080130079022,0.2465133844470901,0.25996749092577587,0.2896453635160125,0.3012623567687637,0.27734127646072426,0.27506189461719044,0.28456363646822663,0.28792081017887644,0.2906811306834372,0.28744657000263035,0.2918469091589917,0.29402505834540776,0.30193298114978373,0.30489494650575305,0.30382987233397984,0.3117927969953654,0.35635291404750175,0.3708832632995647,0.3898674541297209,0.4095837920729022,0.4334353370941113,0.45370906798083216,0.464542287486611
37,0.13578402016699928,0.13578402016699928,0.13578402016699928,0.15501273931685883,0.16257625705316311,0.17443115170563336,0.2230922256691213,0.2411281969028503,0.2556459405167395,0.2579140486801869,0.26580677745989234,0.29319261119614837,0.2839356431529809,0.28314377874858876,0.29006006956889097,0.296431700983642,0.29993842615718025,0.29778498167540085,0.30305511256472506,0.3106574418420773,0.3183827167507012,0.32440910740747175,0.3243513435874136,0.3313285331875287,0.35909723638140667,0.3754041155916913,0.39483869725267234,0.41447071792154133,0.4404741837560767,0.4568070867622272,0.4668608784581054
57,0.13578402016699928,0.13578402016699928,0.13578402016699928,0.1646270988917886,0.15674365634638548,0.20262185239277106,0.2198441639690241,0.24587803820901075,0.255946078199159,0.2631504978791305,0.2781396256976678,0.28512286562353306,0.2905300098452376,0.2912256628799871,0.29555650266955524,0.30494259178840755,0.30919572163092335,0.3081233933481713,0.3142633159704584,0.32728982533874684,0.3348324523516187,0.3439232683091904,0.34487281484084736,0.35086426937969195,0.36184155871531154,0.3799249678838179,0.39980994037562384,0.41935764377018053,0.4475130304180421,0.45990510554362224,0.4691794694295998
116,0.13578402016699928,0.13578402016699928,0.13578402016699928,0.17424145846671835,0.1993734808584556,0.22063281178489622,0.24309378212965188,0.2464886518060683,0.2508734889403916,0.25350126970090925,0.2573502693256946,0.2707469097684676,0.2669800104857921,0.27906720336756236,0.2794099193741109,0.2814238352096941,0.2771081583298599,0.28063870575325833,0.2773926748487382,0.2854832455488662,0.2853807856040344,0.28330840108054606,0.29225706080320213,0.3536085917135968,0.36636241100743816,0.3848962110067694,0.40469686622426304,0.4263964904321459,0.4506110491994371,0.46222369651511663,0.4691794694295998
