trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
14,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.12722964134582293,0.18488988242509916,0.2188699356339596,0.23481651597784134,0.24340702885660664,0.2623722066758852,0.2711854819364412,0.28474737963872704,0.3002588238065341,0.3319085748092694,0.3417077044979914,0.35151981392787757,0.3803364136006847,0.4083587632544333,0.424930894432905,0.4621764419860662,0.48806448118062273,0.5010498913950552
38,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.1588955324922661,0.17790437181496896,0.20144051184787337,0.21493379480622743,0.2230710271988014,0.2375624407803582,0.24668474784061678,0.2563209227058241,0.26830916023672546,0.28628608496796026,0.2947197962718703,0.3036513920334608,0.38734200101412186,0.41250179604905124,0.4342422813211953,0.4686484517847054,0.49131083373423085,0.5010498913950552
75,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.10375063731817423,0.14043241255842584,0.16783153169469395,0.18401108806178715,0.19505107363461355,0.20273502554099618,0.21275267488483127,0.22218401374479235,0.22789446577292116,0.23635949666691677,0.24066359512665111,0.24773188804574914,0.2557829701390441,0.394347588427559,0.41664482884366916,0.4435536682094856,0.4751204615833445,0.49455718628783896,0.5010498913950552
143,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.11793098123101771,0.09483538075095081,0.12694829450070852,0.144621582522663,0.20941380201981424,0.2192290512456101,0.23255361610844066,0.24196907841063625,0.25346569669175967,0.26407664478972764,0.2841340357380931,0.29118564981232126,0.2996258509868134,0.3180596918698644,0.40135317584099617,0.4207878616382871,0.4528650550977759,0.4815924713819836,0.49780353884144707,0.5010498913950552
