trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
16,0.20022486903615308,0.1907203968494828,0.17478103249147306,0.20246746764002846,0.22373849833486883,0.2212484605690855,0.22514784576012967,0.22841328613123,0.23773627287597487,0.2450443275394882,0.25366801704104014,0.25779441075039244,0.2791527445257692,0.3223000908954595,0.25856875372016436,0.26680614756853427,0.2737949129373362,0.2838567899024256,0.25822959622708,0.2652343704586127,0.27402041773538655,0.28130741355588273,0.28822939964476535,0.298219074293121,0.31136625042478305,0.3267927510269482
34,0.20022486903615308,0.19423516638282523,0.2007832929852511,0.20745889431286374,0.21202323707012352,0.21660663132251853,0.2206512780142724,0.22888003197851994,0.23330542579848834,0.2402167378014076,0.2473056395815396,0.2446568847708256,0.2584835829169517,0.27923387759944335,0.25003002965410376,0.25466530369548135,0.260973396124963,0.2695687293830556,0.2597040599087772,0.26726229389268186,0.2763855179397043,0.28258581126181315,0.2904119949832763,0.30103131627878793,0.3151275965049471,0.3307446552478667
58,0.20022486903615308,0.21178108339669466,0.20998117688535858,0.2146257200005517,0.21420516634139286,0.2176912445676319,0.22220155690698268,0.22019058195887636,0.2270501348601743,0.22525746283287984,0.231119745917633,0.23151935879125876,0.23781442130813427,0.23616766430342717,0.2414913055880431,0.24252445982242846,0.2481518793125898,0.25528066886368567,0.2611785235904744,0.269290217326751,0.278750618144022,0.2838642089677435,0.2925945903217872,0.30384355826445486,0.3188889425851112,0.33469655946878524
122,0.18720562731614038,0.2016084379575451,0.20775553011815984,0.21400777071735477,0.21340048136279163,0.219536434399553,0.22083146629122014,0.22575331642882243,0.22994826246787792,0.23476965268582553,0.2378512510566702,0.24557561086267168,0.2558258709437449,0.267107477786225,0.2789469914415872,0.2866164297497094,0.2981448504217955,0.25675513254538285,0.26320644702454354,0.27165531753106875,0.2800290158499524,0.2860468043062544,0.2954068323074541,0.30760490434461896,0.3228408468060297,0.33469655946878524
