trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4,0.18212334526525223,0.18212334526525223,0.37423073601168905,0.37067025935179776,0.1916612060692708,0.24353158295460087,0.22765341645766246,0.1912032036675601,0.22829736735089315,0.2317055780241416,0.23739464353053022,0.2207247557248074,0.24413414436589725,0.2491801316778266,0.24918475429281792,0.2834289576761338,0.28406625758899096,0.3310231617170949,0.3488355344728723,0.3911168138856534,0.41372173363893316,0.4761031555652889,0.49558120574478454,0.538719513908545,0.5915589136961064,0.5893194847012331,0.6677626507732962,0.6591162050567926,0.261369656717535,0.2686644151512333,0.2686644151512333
27,0.18212334526525223,0.18212334526525223,0.21405945880152386,0.2554680939098898,0.2113298548478606,0.23124308299893653,0.21439457088632624,0.21933594183497465,0.22339025107216642,0.2092172606194458,0.20845067010314322,0.20932183224641268,0.20607844484548074,0.21048922752822558,0.22223572228681607,0.24248622905494296,0.25564828254924443,0.2800323421606876,0.2862621365926403,0.30832815147246223,0.32094259087589894,0.35371369615407344,0.36509248971576425,0.3887353667177506,0.4158155515553494,0.41741012433811336,0.4609864683087491,0.4565955516703146,0.26501703593438414,0.2686644151512333,0.2686644151512333
63,0.18212334526525223,0.18212334526525223,0.18905371699437293,0.21473094118275676,0.1931796280057232,0.19852139054845785,0.20135167616353639,0.20580371752547338,0.2047604997186232,0.18925102007152447,0.2067582663600678,0.20766204300678806,0.2096856478128053,0.20988631346219228,0.213020868972081,0.21810142773674784,0.21771867014458493,0.22020274321827932,0.22368873871240838,0.22553948905927104,0.2281634481128647,0.23132423674285793,0.23460377368674393,0.2387512195269562,0.24007218941459238,0.24550076397499368,0.25421028584420197,0.2540748982838366,0.2686644151512333,0.2686644151512333,0.2686644151512333
132,0.18212334526525223,0.27817704063847065,0.14638104232042692,0.17199255729068103,0.15938358427069826,0.17764698884095378,0.1865197754455219,0.18796534899384126,0.18996618245866861,0.1942844770519431,0.19550017224645772,0.1982739046423061,0.19605115951563568,0.204168807543288,0.20645493561623046,0.2092770891913667,0.21258288572341974,0.2845191388455758,0.3074027762990309,0.3196306113491021,0.3521333018390768,0.3634527212438212,0.38666164379764445,0.41515506661153123,0.4146958370579127,0.45663170737414494,0.4566632454504973,0.25772227750068577,0.2686644151512333,0.2686644151512333,0.2686644151512333
