trading_days_to_expiration,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
12,0.31660167458517885,0.31660167458517885,0.31660167458517885,0.2921164406693961,0.2676312067536134,0.27156787998978127,0.2187368479482522,0.20620167552187543,0.1964274090493008,0.2056715013776979,0.1726497016793872,0.16932112636095373,0.16397220949212193,0.16472773465971932,0.16242630541988162,0.16127849061152863,0.1679673260381847,0.1685768343796949,0.17371382758821896,0.16663231778191442,0.1866179716035952,0.1847857717734621,0.19665046575834194,0.19385308800584622,0.20395389169034212,0.1906544114369868,0.2153753003039866,0.23047990433185414,0.25813619825544676,0.28488517378588696,0.32239384872427274
32,0.31660167458517885,0.31660167458517885,0.3104803661062332,0.2859951321904505,0.26861537506265537,0.258360121979399,0.215603054841658,0.20375810890373178,0.19873843213140008,0.19741605145312024,0.15931497788253912,0.15226129480929174,0.15071547965184942,0.1549198623049741,0.15414013305562962,0.15311456839961882,0.15579620561442445,0.15457448667771004,0.16244589164390327,0.16440896783988407,0.17173801624429968,0.17163440746312097,0.1784452718557118,0.18052215645675235,0.1884267768261844,0.18978122796242958,0.21915145131095348,0.2373939778127523,0.2648234421380568,0.2942623425204834,0.32239384872427274
77,0.31660167458517885,0.31660167458517885,0.3043590576272875,0.27987382371150477,0.26959954337169734,0.24515236396901674,0.2124692617350638,0.20131454228558812,0.20104945521349937,0.18916060152854255,0.10701254909797894,0.13520146325762977,0.14112300600008545,0.14100535685438204,0.14582485037423884,0.14867937623440708,0.14991087514009,0.15029675448835667,0.1517160315861167,0.15340003619837608,0.15522720683287602,0.15848304315277986,0.16024007795308168,0.1671912249076585,0.17289966196202666,0.18890804448787235,0.22292760231792036,0.24430805129365046,0.27151068602066686,0.3036395112550798,0.32239384872427274
136,0.31660167458517885,0.31660167458517885,0.2982377491483418,0.27375251523255906,0.2705837116807393,0.23194460595863448,0.20933546862846963,0.19887097566744447,0.20336047829559864,0.18090515160396486,0.13816683772946634,0.060522756522842995,0.09665138298088304,0.1107688898927521,0.11928329099891288,0.12354687601714859,0.12710180156822498,0.13085022584950973,0.13366855116965165,0.13686859199607454,0.1379436771530188,0.17756675445556092,0.17704658297946396,0.18557255829900032,0.18177703669950673,0.20214167239592948,0.22670375332488726,0.2512221247745486,0.2781979299032769,0.3130166799896763,0.32239384872427274
