trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
14,0.14999601279758676,0.14999601279758676,0.14999601279758676,0.14999601279758676,0.12057135836411992,0.1826672947925701,0.1619988163718435,0.16196221220350043,0.16150707551382562,0.16227496426825724,0.16570776297447568,0.16914111740839058,0.1780857408158925,0.21109558441936346,0.2514408443024693,0.2851972743641401,0.31867023125762,0.34223497959586113
38,0.14999601279758676,0.14999601279758676,0.14999601279758676,0.14999601279758676,0.17118603234236146,0.1705592140689558,0.167560302496064,0.1685628835445044,0.17032359584391893,0.17113296442404974,0.1712821851575397,0.172882098474991,0.1854022385518249,0.20187166986016952,0.2212115632002082,0.2423057809326794,0.27074862495575164,0.34223497959586113
98,0.14999601279758676,0.14999601279758676,0.14999601279758676,0.10997634859173258,0.09853517436374211,0.12109384759336358,0.13435681017319626,0.14139249280179547,0.14644592010802443,0.15047117008008037,0.15668085455100977,0.16442485174583396,0.16927402431564184,0.17265872351707098,0.17988806712772779,0.18815174617697566,0.2945774098357881,0.34223497959586113
152,0.14999601279758676,0.14999601279758676,0.14999601279758676,0.06995668438587839,0.10158542748904908,0.12449435565762922,0.13526441043730184,0.14385556154047785,0.1452966181346325,0.15620631644380206,0.15453010781313647,0.16178335888415174,0.19018480436750265,0.21204978390977014,0.23254267074593393,0.25341098871729784,0.31840619471582465,0.34223497959586113
