trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
4,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.08317101610486712,0.10908794507162542,0.10994346717458611,0.06601886087310657,0.1141996669451654,0.11505044929977519,0.14480640400740483,0.14153370036881704,0.1909568332905168,0.19501604821799165,0.2553407877460521,0.2604352874467328,0.29008993384539616,0.31065634427368183,0.35128064839169976
23,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.09196719438744483,0.10861633919065058,0.10835915817429546,0.11874322119713923,0.1380661817615662,0.13240747664717184,0.15111847647397803,0.1513588694506144,0.1630796060048049,0.1613734779007609,0.17655661284175694,0.17415652169525903,0.1864205783367404,0.18746195028237672,0.20996597829291302
58,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.10076337267002254,0.10814473330967575,0.1067748491740048,0.1339929651346368,0.150184909226615,0.1501778153445935,0.16083479201847078,0.1628703460512441,0.1727385394155286,0.17097596534382797,0.18075639117450015,0.18250378987556343,0.18691624415680785,0.18812108005663628,0.19558622570296436
123,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.0743748378222894,0.10955955095260025,0.11152777617487677,0.1333510923851135,0.14261155720748517,0.14536584771250716,0.15213924656735686,0.1546319828126247,0.16011390490399596,0.1609661172533429,0.16763084768788075,0.16973581207420033,0.17183660094694642,0.1729375868204993,0.1761497033423359,0.19558622570296436
