trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
8,0.18767487911287503,0.1764058948734826,0.18673889119327888,0.1822557497563362,0.1457276696835847,0.20301127366735813,0.1936774503006652,0.19552547556238306,0.1910969317387921,0.18967894455068363,0.18999519494572473,0.1891406436796594,0.1994287918515033,0.2193848302810362,0.18685954213440284,0.19122422712856085,0.19311658074121354,0.19866227907463258,0.20624711605033147,0.214025763428604,0.22474071375649993,0.22037799602943905,0.23147404164525523,0.25328933931376807,0.27373813744490105,0.2991969336200532,0.3270282088609031
32,0.18767487911287503,0.17264956679368512,0.19143533265981014,0.19473580328016332,0.19368961501459414,0.18871448894732665,0.18911115316557778,0.18460747331611457,0.18772406477870746,0.18567989670797258,0.1857169926719625,0.18544600997353786,0.1829834807730462,0.1851987539887245,0.18517685729585195,0.18834956199432284,0.18767273543869334,0.1915623117694322,0.19868673667787726,0.20572649979249952,0.21485196550015287,0.2222200062058678,0.23455872012505105,0.25953287904334044,0.2784732235787546,0.3061048369671527,0.3340026661588199
96,0.18391855103307755,0.17734600826021638,0.15729564270868202,0.16478940006561787,0.16323414548483786,0.17287099966353175,0.1759461904602131,0.17657836595605156,0.18128548936801853,0.18290483437035013,0.18418448376149088,0.18615489017357603,0.18912459666382817,0.19022491181150464,0.19697355739703684,0.20400427134625393,0.21286221368503336,0.22136787479523987,0.23062429070081295,0.24451821026919407,0.2166939756765816,0.22530468468566361,0.2408022598546234,0.264267965177194,0.2853811269258541,0.3130792942650695,0.3340026661588199
156,0.18016222295328008,0.18204244972674763,0.16977569623250913,0.09776572435257527,0.12247607439687898,0.13306893029234101,0.14034815633482536,0.14809957500048626,0.15521928150837072,0.16032308138125526,0.18666256372057516,0.19279184101253966,0.20425471347243218,0.18854222697295375,0.19409889226279883,0.19856042604373372,0.20576224637983298,0.21380749542278565,0.22232502706470847,0.234629462012847,0.21853598585301032,0.22838936316545944,0.24704579958419576,0.2690030513110475,0.2922890302729536,0.3200537515629863,0.3340026661588199
