trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,0.3436420857100654,0.3436420857100654,0.28946046643475465,0.2915899565164176,0.28894486748637294,0.28746430284195357,0.20303231205710176,0.20613703405950656,0.2248350766277264,0.22707961130636012,0.2556428309725378,0.25654217913172955,0.2896591525121846,0.29386452989770984,0.32549729277066686,0.31921736167195586,0.3690369565929931,0.3732371654287772,0.43789024560034945,0.4105259983907478,0.5044720396852435,0.5069587556269721,0.5301744662651989,0.6313116124652661,0.6470802525646667,0.3204016607354222,0.3258214607363863,0.3317926641980373,0.3388225629667786,0.3438575929290155,0.3486081985156845,0.3525119603635332,0.3525119603635332
21,0.3436420857100654,0.3436420857100654,0.31860100207324127,0.31754041647148035,0.31475564677759965,0.3098987142316256,0.3112125492138886,0.31005388343901763,0.3069939189146241,0.3092135886022809,0.31442346780857655,0.31665608214923874,0.3235479522478514,0.33005549784104177,0.33881283421935543,0.36315968376722635,0.39078909348769414,0.4077031320767895,0.4413585165911194,0.3531090666858848,0.4032527158872754,0.40649560982379823,0.41941467041638614,0.47250594744210905,0.48259580210772557,0.32154681527774104,0.32738620619454945,0.33321352047069963,0.3409166560784869,0.3442810147984256,0.3505600794396089,0.3525119603635332,0.3525119603635332
63,0.3436420857100654,0.27653769632411784,0.28264582856575615,0.280266689264422,0.2808468174164161,0.2818956090023026,0.28151181169277156,0.28269037797527574,0.28566008895058015,0.2846102415357085,0.28629565054723227,0.286255516982397,0.28853504533292695,0.2871936408363034,0.29105915761838325,0.2911986707856788,0.29241136503883963,0.2944808813606957,0.29837366287596817,0.2956921349810218,0.30203339208930735,0.30603246402062434,0.3086548745675733,0.31370028241895204,0.31811135165078447,0.3226919698200599,0.32895095165271265,0.33463437674336194,0.34301074919019525,0.34470443666783573,0.3525119603635332,0.3525119603635332,0.3525119603635332
126,0.3436420857100654,0.260319930796268,0.26563949656135494,0.2631340881951463,0.2650298914522815,0.2671573641563962,0.26772745945139326,0.26705892324875347,0.2700690423347633,0.26690278447868104,0.26820952019318367,0.27420065910526403,0.2708923759410388,0.27216115268054575,0.27384788962061557,0.2752286533379925,0.2793194036269994,0.28225976416750037,0.287678987924791,0.40008208733313266,0.40449607385813974,0.41810346514291163,0.46998324351641974,0.48039026749180935,0.3192565061931033,0.3242567152782231,0.33037180792537496,0.33672846985507027,0.3434341710596054,0.3466563175917601,0.3525119603635332,0.3525119603635332,0.3525119603635332
