trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
9,0.3590135089378613,0.2917993258571763,0.28096843951289086,0.22254280833924522,0.19846048254169021,0.18201691483858318,0.17484596127504168,0.17753136788439536,0.18492377280578218,0.19435879865264602,0.20826799522458603,0.23724013987268214,0.28726954472727834,0.314720158290174,0.3683786375792116,0.43693726317180936,0.46841534812770924
24,0.34220996316769003,0.24195575384123874,0.21895487959909082,0.20965625417964576,0.195099875155407,0.19649176026317933,0.19077488119189162,0.18816854932818491,0.18614490748487916,0.18867083868291176,0.19048970928709236,0.20394650266725028,0.23579434576763253,0.25450876665108285,0.29210777288112255,0.32923966905505464,0.46841534812770924
69,0.3254064173975188,0.1921121818253012,0.12231592361972389,0.1405940020347382,0.14820760098778785,0.15684502739625186,0.1593961954575064,0.1654681785922669,0.1684218877152874,0.17005939185857555,0.17422272956300808,0.17724147039115332,0.18431914680798675,0.19429737501199168,0.21583690818303355,0.22154207493829994,0.46841534812770924
123,0.30860287162734756,0.14226860980936365,0.1505800672095735,0.16052010032485722,0.1644363359583006,0.1696985384292725,0.1718704668325141,0.17639959549930986,0.1795907854902901,0.1799217728894993,0.18057288435191224,0.18290238976613835,0.24951965254908037,0.28133800629560163,0.3263870856774215,0.3449787115330046,0.46841534812770924
