trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
13,0.21655985689708449,0.21655985689708449,0.21655985689708449,0.22547996825883676,0.25287536878099137,0.2490238125082251,0.2502250524059211,0.2468602782278607,0.24671801446849756,0.25071312121868844,0.2544033257402054,0.2551267792099652,0.259775319182759,0.2649176977977754,0.2827140931825182,0.2231354028026213,0.22777086322087434,0.24727716218395868,0.2534414979974338,0.27242052452417526,0.2987628078982301,0.31925426645809346,0.3423386108317743,0.36880668090067303,0.395091514153284
37,0.21655985689708449,0.21655985689708449,0.21655985689708449,0.22263164653211456,0.2327081313995641,0.22986347090556558,0.23134985137997366,0.22304300361508086,0.22913311530017605,0.22696507934349516,0.22896600610049378,0.23042721050655848,0.23110871552874712,0.23244413288726617,0.23778729200641008,0.23785164982095414,0.2437672034383681,0.24844714843248886,0.2551062811857488,0.2781919389703174,0.30561976420753434,0.32379910054161315,0.3485184475951613,0.3755694253358436,0.40159887709243075
97,0.21655985689708449,0.21655985689708449,0.09024817113156976,0.13582248045270126,0.15335300140359873,0.1606143607724828,0.16874719702763516,0.17483606481773317,0.17972664109761374,0.1842013252552101,0.18306416764466596,0.18717539149933976,0.189788027711009,0.19145609892519172,0.19370290876595564,0.19577818278588682,0.2449371896868983,0.25011193162080386,0.26087769563189095,0.28504889527962163,0.31016459829105403,0.32997893730500016,0.35528119203033187,0.38207678827499036,0.40159887709243075
155,0.21655985689708449,0.21655985689708449,0.09969308371214966,0.12923936515398007,0.14526375725260668,0.1573963644410076,0.16488150450848893,0.16706831447973186,0.1762810609695174,0.17633289900773091,0.17858506261157317,0.1826912193244504,0.18509987724354468,0.23708509605385497,0.20841915578428846,0.2117745230033806,0.24610717593542847,0.25177671480911884,0.2666491100780331,0.2919058515889259,0.3147094323745737,0.33615877406838723,0.3620439364655025,0.38858415121413714,0.40159887709243075
