trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3,0.24516276431331868,0.24516276431331868,0.24154917402635426,0.7284558813646261,0.7620231526675173,0.5871364451703244,0.4844167888468536,0.4035211271639971,0.470055631619349,0.3641638345138415,0.3226285255475367,0.2784392538142321,0.25105106502955604,0.19676241503700728,0.16845773931583097,0.15609026931784697,0.14968005890294006,0.14789241702187916,0.1409145474514103,0.1445937388500046,0.1597843077307174,0.18469298535219952,0.19745867934343772,0.26143631106003073,0.25297388357708567,0.31950036077170196,0.3297123040062129,0.3492421035246765,0.3584075341761998,0.4078743241926693,0.5042052187652748,0.5946996225729283,0.5946996225729283,0.5946996225729283,0.5946996225729283
19,0.24516276431331868,0.24516276431331868,0.28340896027678525,0.5007838221024734,0.5095180301134029,0.2974737099858363,0.24505369684553885,0.27718028644534504,0.23431805479112433,0.25206393491291795,0.23222428200876952,0.2311116907583996,0.2283448526772542,0.21319454339150012,0.2186915775738831,0.2118279266424866,0.21694012876338456,0.20997378581684084,0.21030466335840328,0.21098984435293106,0.21147087835077316,0.21481101369222,0.21282358376149751,0.21333394670212166,0.2159208743623254,0.21827555110249516,0.22547634365151467,0.27599565433004863,0.2809756528399756,0.3072067794647897,0.36024344793215407,0.5946996225729283,0.5946996225729283,0.5946996225729283,0.5946996225729283
57,0.24516276431331868,0.24516276431331868,0.3252687465272162,0.2731117628403208,0.25701290755928846,0.23004050572494386,0.2325969536351677,0.21376667925930584,0.20754449291767083,0.2135967543057552,0.2086391861723242,0.20108344595599914,0.20489596894206927,0.20485435236292518,0.19913452016807193,0.20211209541644914,0.2015727395588824,0.20054184253908708,0.19727123168606361,0.19939171695426625,0.1991521792931044,0.19768808615104455,0.1981093054215869,0.19708343736685535,0.20033248951268104,0.19868812431638358,0.20148784022222163,0.20274920513542077,0.20354377150375147,0.20653923473691005,0.21628167709903334,0.5946996225729283,0.5946996225729283,0.5946996225729283,0.5946996225729283
121,0.24516276431331868,0.19968938777592327,0.2060870095732506,0.20680548745697033,0.42207467636480644,0.19748750731943454,0.20388063434199352,0.2038030652666254,0.1952035710065363,0.19736111728976785,0.19342565489741517,0.2005830947057997,0.20005266900850513,0.20213840622596205,0.1962797670491525,0.19396355463225576,0.19782809876977395,0.20272166434057579,0.19684291793501912,0.19997266049854093,0.19841522908163897,0.19844708942001474,0.19705284101689233,0.19755443022959168,0.19710615936753018,0.19889218699260125,0.27536497187344905,0.2805783696558103,0.3057090478482104,0.3553722267510924,0.4054906498359808,0.5946996225729283,0.5946996225729283,0.5946996225729283,0.5946996225729283
