trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
7,0.24834767585902492,0.25140233558311487,0.24979756991661226,0.24075985916182052,0.239392328597506,0.23878209949490223,0.2451070257563055,0.26362384655315807,0.2800164937248986,0.30317844655622644,0.324157039857109,0.3516569527305417,0.4331192209503949,0.504062500228682,0.2634870912334018,0.27068581463543817,0.2763538784808582,0.2844059937357995,0.293074923156034,0.2825944189454561,0.2899415481494956,0.2972182494165755,0.3049603543150135,0.3139695621401431,0.3255768410170389,0.3399281262864129,0.357440011515216
25,0.2559562570016224,0.25491660991562615,0.258102172028553,0.2530684202730819,0.24877764206817354,0.24930310185442542,0.24707562131768032,0.24644810001468545,0.25115362784576833,0.25496052500584343,0.2591735423161512,0.2657330225315898,0.3426126710298356,0.38036075133182734,0.2610528000745462,0.2683662610249671,0.27099788647580914,0.27906523061736577,0.2861552661362988,0.2842738238599024,0.291935707837069,0.29886244036254195,0.307187215818266,0.3162473045494554,0.32910273804617446,0.3435778718919643,0.36254620852406605
49,0.24142891821728243,0.23676943266971576,0.23560432405326057,0.24094468842294228,0.23795229087060155,0.24243643836655285,0.23858938894119994,0.2458841936525835,0.24867776346002832,0.2541602116772532,0.2505805512000462,0.25306936463991697,0.2521061211092763,0.25665900243497264,0.2586185089156905,0.26604670741449604,0.26564189447076003,0.27372446749893203,0.27923560911656364,0.28595322877434864,0.2939298675246425,0.3005066313085084,0.3094140773215186,0.3185250469587676,0.3326286350753101,0.34722761749751574,0.36765240553291617
113,0.21363741501897718,0.22184707581502594,0.22494456759875286,0.22290159074419635,0.2288470571000375,0.23197783807160838,0.23559242430267877,0.24196793035028913,0.2413232993589363,0.24423649673629444,0.2482037113658484,0.2516765860041427,0.2585795904333855,0.2659213823922575,0.2730053682459092,0.2817098704859073,0.28974675685423323,0.2999945801757692,0.2809150140310099,0.28794738846192214,0.29557405847060897,0.302733492811761,0.3116918197308308,0.32205094398790324,0.3362783806808615,0.35233381450636586,0.36765240553291617
