trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
1,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.0862078249284286,0.08727264302945842,0.09382529047856061,0.23571038943811126,0.3644371941957593,0.4854794771630221,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528
26,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.10953257506063467,0.127744821394407,0.14189743066493835,0.15202265015521835,0.25993083531679184,0.5143167121577048,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528
69,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.10354415272220378,0.12119599598048189,0.13546877792294107,0.14518406444464746,0.15542447643782434,0.5431539471523874,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528
129,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.03955832466401645,0.06288307479622253,0.04680046466450983,0.0830686759745846,0.10007476766008698,0.2548106293202034,0.32045197680042325,0.5719911821470701,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528,0.6008284171417528
