trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
6,0.12955932810006907,0.23158211599619988,0.2022280188116533,0.18507652891029605,0.18016089787808126,0.16330902739591982,0.1703080286749933,0.18186982122119155,0.20712447017293806,0.23967148985707123,0.24600572069998647,0.272480908570328,0.3448428195341305,0.41335472147513286,0.47863079490057064,0.5409130468275358,0.5642668775660884
21,0.12955932810006907,0.21646724769204834,0.21375703182148936,0.20390782724031623,0.19846137755151785,0.19516999073192112,0.19068279096874982,0.18699801097454058,0.18606824093502003,0.19030200771939532,0.1964244385664271,0.21308553204126102,0.27050102867089715,0.30996305805262736,0.34967502849724935,0.3876168917439389,0.5642668775660884
66,0.12955932810006907,0.09516510637538823,0.12649248587849096,0.14260320143035554,0.14802989554141033,0.1574438315403643,0.1636111530860678,0.16675821773123226,0.1706053824703983,0.1750557425025272,0.17995131221544874,0.18656402654059373,0.19615923780766378,0.2065713946301219,0.22071926209392806,0.23432073666034187,0.5642668775660884
120,0.12955932810006907,0.14468275883394113,0.15943098544187567,0.1736640386167238,0.16461768497015516,0.16629182490894898,0.1733897079852981,0.17733326805816557,0.17948773894029496,0.18093153892326133,0.18273851820677736,0.18744444549413763,0.3047569796413983,0.3426010947653463,0.3808161544607319,0.39929380711321516,0.5642668775660884
