trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
5,0.2181389298063671,0.7337223927493617,0.9194519701441315,0.6124008685788961,0.5324475627783042,0.4698932564137414,0.41054597516967994,0.33099201995376804,0.33786619336891316,0.2700054954511914,0.2670882124848511,0.17436599122270524,0.26667649964336454,0.1954654764945027,0.19628556172124137,0.17073816837407857,0.16437401951059757,0.16777035999083706,0.15204139216510118,0.1694048062789542,0.16725900493948503,0.18710689973380543,0.17954730555921355,0.2165563335307069,0.19575808611656978,0.2527598086019295,0.23993520334240562,0.2993177515300418,0.28314322455859786,0.3175148406781737,0.3394178722263996,0.3583595956838526,0.4032931547009873,0.4077673436161961
29,0.2181389298063671,0.7801547870980541,0.5834482069410057,0.43014170744617636,0.36796703023311406,0.3219036750774886,0.2866965340469259,0.2683719045607427,0.254413163934021,0.22234222282859567,0.22087320343171837,0.1816482511192251,0.18208949863789411,0.18044654316808714,0.1719579870967036,0.1712853020595315,0.1656075210600781,0.16940722068343425,0.1693712288282085,0.16965400752599016,0.1713642770623071,0.17500700532290597,0.18138727157841572,0.19420849645345464,0.18686756421136558,0.2130800545408425,0.21075749738172694,0.24176187368997687,0.2373758381797394,0.32299059856523016,0.34415330309076286,0.3695929854381363,0.4044117019297895,0.4077673436161961
69,0.2181389298063671,0.8265871814467466,0.24744444373788,0.2478825463134566,0.20348649768792393,0.17391409374123587,0.1628470929241719,0.20575178916771739,0.17096013449912884,0.17467895020599997,0.17465819437858565,0.18893051101574496,0.17832153717226165,0.18244727839197108,0.17328706704694086,0.17448173611483406,0.17398404995487093,0.17486228144820065,0.17485041140796942,0.17525363074809508,0.17457367140662602,0.1747471443576302,0.17398141203710948,0.17790045424635545,0.1779770423061614,0.17340030047975552,0.18157979142104827,0.1842059958499119,0.19160845180088096,0.3284663564522866,0.3488887339551261,0.38082637519241996,0.4055302491585917,0.4077673436161961
134,0.47593066127786443,0.8730195757954391,0.42992265615838804,0.39016505454588035,0.33668987705083264,0.2922300344554579,0.24691955643896996,0.27180899126831526,0.22048281497516012,0.22088358134542552,0.17451209280064545,0.22780350532955473,0.16062993083016702,0.16531040094995034,0.16829402487048917,0.17025822690370312,0.16969168804518192,0.17073010458094304,0.17160130407970958,0.17383412646325289,0.17441954560704065,0.1752136221117036,0.1767865295732085,0.17736133482211067,0.1799376315322448,0.20666775191108055,0.24044877147554505,0.2336746102042549,0.2545616462395273,0.3339421143393431,0.35362416481948933,0.39205976494670364,0.40664879638739393,0.4077673436161961
