trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
13,0.16153833776068874,0.16153833776068874,0.16153833776068874,0.14606842825491811,0.18428730404322777,0.18449755815942423,0.18042841122476846,0.17926702286760757,0.17762288319605374,0.18109876772957914,0.17823262904740686,0.18885238392366815,0.1830422538461421,0.1891780710491191,0.19000551101057692,0.2053032338777995,0.20581312747323718,0.2252769603932961,0.2214842436458437,0.2434876623118742,0.27272756946583115,0.29383441722955495,0.32137536010720563,0.34559508008289097,0.35876465599419294,0.4071506666544418,0.4416027401837364,0.4684881871864415,0.5103364414264497
33,0.16153833776068874,0.16153833776068874,0.16237397655669256,0.1747251097212998,0.17519731744109507,0.16919682521889298,0.17041085292029634,0.17503174555767737,0.17804047675914864,0.178003119280716,0.17477232447214763,0.17458768337132805,0.17701697036836414,0.18571630579850806,0.18883410910123008,0.20058021502442225,0.20859312140845016,0.226401300124597,0.23070347311886996,0.2522574013952198,0.27919902060836754,0.30071965294896763,0.32743029010112695,0.34888747406071646,0.3708611586592552,0.4157636850367654,0.4483241019344127,0.47895025074644354,0.5103364414264497
77,0.16153833776068874,0.16153833776068874,0.1611874434377562,0.16639287021881874,0.16974076286138765,0.17021714541526103,0.16897173154184653,0.1692315687854657,0.16870830676201312,0.17162344124549012,0.17355763239377628,0.17533757999352237,0.17524203631816282,0.18225454054789705,0.18766270719188324,0.19585719617104502,0.2113731153436631,0.2275256398558979,0.23992270259189621,0.2610271404785654,0.285670471750904,0.3076048886683803,0.33348522009504833,0.35217986803854195,0.38295766132431736,0.42437670341908906,0.4550454636850889,0.4894123143064456,0.5103364414264497
137,0.16153833776068874,0.16153833776068874,0.15362793584633716,0.09052043421018928,0.10944764696928233,0.12803397615170994,0.13467644747374571,0.13820473209380818,0.1409977518273326,0.14318916543525928,0.14783494374190925,0.14919554389170803,0.18221005368364096,0.18613002577923698,0.19648297053484137,0.20083516182214112,0.2183250378684796,0.22450494175087082,0.24170518245188521,0.2668773549721983,0.28975244449022947,0.31449012438779295,0.33954015008896965,0.35547226201636745,0.39505416398937954,0.43298972180141276,0.4617668254357652,0.49987437786644767,0.5103364414264497
