trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2,0.20525119325827895,0.21215560360073482,0.19721513031016993,0.19821729484296416,0.19928248015203995,0.19859630238484097,0.21495892426321367,0.20808780133894303,0.21093289478511307,0.14017547325392277,0.13889991605513963,0.1542338275314402,0.21435451582849874,0.26129909187630423,0.33347668821844156,0.36793810038770286,0.43043709702917426,0.447454295158679,0.5022782084852989,0.547970632764028,0.5995230485120157,0.6441379968701174,0.2197839390544007,0.22582483669923878
17,0.20525119325827895,0.21560780877196273,0.20241182567625163,0.20358802432731699,0.20515202125387785,0.20399436210409336,0.2353772866202891,0.22306534773355288,0.22510896525957488,0.22799230887224997,0.20796394732580176,0.20334495256970062,0.2106348119050739,0.22144956403254165,0.2513282800645952,0.2724118055743003,0.29232252471787046,0.3308038392844463,0.36201168527667904,0.38772156261640867,0.4147396382945839,0.44005337611738615,0.23085962166654134,0.23923963651473376
37,0.20525119325827895,0.21906001394319066,0.2076085210423333,0.20895875381166984,0.21102156235571573,0.20939242182334575,0.20934272411044202,0.20923365471259162,0.2072649186848174,0.2035088271254873,0.20483795195534651,0.20420265154340245,0.20501904667619425,0.2035933349356689,0.20809206437169112,0.20961332746321865,0.21324494860901097,0.21415338341021356,0.2217451620680592,0.22747249246878926,0.2299562280771521,0.23596875536465484,0.24193530427868198,0.25265443633022877
96,0.2087033984295069,0.19201843494408827,0.1928465653586113,0.19341293905020207,0.19319824266558858,0.19454056190613828,0.19311025494433318,0.19675682431065128,0.19646118156259898,0.1964037178188439,0.20359124522926114,0.1994498318511556,0.19896557705568751,0.19922339543235754,0.19795166556247992,0.2010267721155502,0.20328005636144134,0.202262831981881,0.20685157585096586,0.20637993979382147,0.20838470448405016,0.20870825644226004,0.21241003688374377,0.25265443633022877
