trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4,0.17041704906987165,0.17041704906987165,0.17041704906987165,0.17041704906987165,0.1577281088156851,0.12204175902862874,0.13156364293064152,0.1410855268326543,0.15060741073466707,0.14085870352174268,0.17811198317131957,0.15961549106779127,0.1995141834948261,0.22089562644924013,0.2229527100537301,0.22539952292972415,0.2302058075657857,0.23413647083746986,0.23730507274266335,0.23958012029862688,0.24061477062859074,0.24938512805172416,0.252719859950881,0.25797160019456056,0.30271766182275706,0.3140326357046751,0.3333694383557422,0.3532267481795976,0.3795598390471838,0.4087499908057023,0.4267568095575246
24,0.17041704906987165,0.17041704906987165,0.17041704906987165,0.17041704906987165,0.1450391685614986,0.12442223000413193,0.1339441139061447,0.1434659978081575,0.15298788171017025,0.1239685833823087,0.17447673227063518,0.19437084075881075,0.20336918786147354,0.2078271248016641,0.2253825263676691,0.23036554599143363,0.23816776652982957,0.24273093822174246,0.2476338539101632,0.2544807283829875,0.25546341158178126,0.2652171709439941,0.27310700115939657,0.2784288364563482,0.30463345637506767,0.3177743280933235,0.33929614729262736,0.35722869415464015,0.3887244385059344,0.414180467226211,0.43032974251292705
44,0.17041704906987165,0.17041704906987165,0.17041704906987165,0.17041704906987165,0.13235022830731208,0.1268027009796351,0.1363245848816479,0.14584646878366067,0.15536835268567345,0.15650347945006965,0.1923684139103918,0.20485016034201456,0.21690103058486898,0.2212270947232268,0.22781234268160805,0.23533156905314315,0.24612972549387344,0.2513254056060151,0.25796263507766304,0.26938133646734813,0.27031205253497176,0.2810492138362641,0.29349414236791216,0.29888607271813583,0.3065492509273783,0.3215160204819719,0.3452228562295125,0.3612306401296827,0.397889037964685,0.41961094364671964,0.4339026754683295
103,0.17041704906987165,0.17041704906987165,0.17041704906987165,0.17041704906987165,0.11966128805312554,0.12918317195513832,0.1387050558571511,0.14822693975916387,0.15774882366117665,0.18174723407200397,0.1980246314420642,0.20840023691097762,0.20474929984282125,0.22052289373979114,0.22043349986801464,0.22224384860174184,0.22554200345319725,0.22697629157516352,0.22467951221426624,0.22576612967540025,0.2335530851594542,0.23233271874236536,0.23751436393277292,0.30080186727044644,0.3102909433160267,0.32744272941885705,0.34922480220455504,0.3703952395884333,0.40331951438519364,0.4231838766021221,0.4339026754683295
