trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4
25,0.5259453865876988,0.5259453865876988,0.4588126941845331,0.3693024376469787,0.2797921811094243,0.19028192457186988,0.1486310598830753,0.13486708365062067,0.23089522661564393,0.31618706798820584,0.26097798517840876,0.20576890236861167,0.1505598195588146,0.11981837982982291,0.1425126736831106,0.1517955120984211,0.15926137629509515,0.1706264750113937,0.1816211659641221,0.19670124958394972,0.219984705006134
44,0.5259453865876988,0.5259453865876988,0.43643513005014445,0.34692487351259005,0.2574146169750357,0.1679043604374813,0.15018319167306657,0.12643296374440208,0.28734341800437413,0.30238479728575657,0.24717571447595948,0.1919666316661624,0.13675754885636532,0.15272729341741825,0.16175271244549438,0.1676226708823484,0.17396393661341605,0.18192533737580857,0.19067325853151432,0.20219881622826255,0.21250812131356867
104,0.5259453865876988,0.5035678224533102,0.4140575659157559,0.3245473093782015,0.23503705284064708,0.14552679630309273,0.15173532346305785,0.11799884383818349,0.3437916093931044,0.2885825265833073,0.23337344377351021,0.17816436096371313,0.06821310577709408,0.11166918669141176,0.12900987153667656,0.13898597830785403,0.15354738622987835,0.16603865987913785,0.17425416767955104,0.17966936289464364,0.21250812131356867
162,0.5259453865876988,0.48119025831892165,0.3916800017813673,0.3021697452438129,0.2126594887062585,0.147078928093084,0.14330120355683926,0.1744470352269137,0.3299893386906551,0.274780255880858,0.21957117307106094,0.16436209026126386,0.10626959663157151,0.12009962550732094,0.13737256204798012,0.14346273978310195,0.15507087480804083,0.1602565547017899,0.17154558043116844,0.1998270339503888,0.21250812131356867
