trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.24788353332627616,0.22696647932758224,0.2767562897171576,0.22538341068770543,0.2675263082408348,0.2778889989279799,0.291598461412738,0.22587196882910868,0.22824240008895375,0.2483564426551496,0.26631487427056844,0.28770646839563113,0.30961262427868114,0.32423058977000757,0.3529283244771715,0.3685485010419248,0.36849895510158254,0.3744203980254554,0.38468309431543524,0.4044515234372843,0.4213734296042511,0.44450495878876534,0.4617822505742162,0.47994068306263915,0.5018970098283871,0.5156240973346985
30,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.24470938411844623,0.2196821015360652,0.28358189135658546,0.15927256760954933,0.22661367206655353,0.2572238537352091,0.279425942237717,0.2862186235067319,0.29164213217582813,0.3060282531195729,0.3200103127017107,0.3339845376921609,0.3429241996030783,0.35133456796703544,0.35708466468871114,0.3702994834175304,0.37765358538472527,0.38734870657729437,0.3984297495581352,0.40645878139700065,0.42634497900666796,0.4505582853827978,0.465523572304689,0.4847463866486226,0.507613884221642,0.518294168372384
89,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.24153523491061626,0.263105086438302,0.29040749299601326,0.2981031990917499,0.3002332452458757,0.31851641516615353,0.3289287358272974,0.31383091787811834,0.320359204578969,0.3287593398749367,0.33047868783539613,0.33533786827021966,0.3379628751025123,0.3446156440540922,0.36504653629071376,0.3501896945352971,0.3485637809217775,0.35718978383003536,0.40043700751785155,0.4114303307994175,0.4323983056007004,0.4542996071132706,0.4703292758906724,0.49046326104187743,0.5102839552593275,0.518294168372384
150,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.2542318317419361,0.25105768253410615,0.23425085711909924,0.2699306880777298,0.2914942537658615,0.30843894441511605,0.2985541441207507,0.303770980587759,0.3043954262996983,0.3072748660862556,0.3060511490672772,0.3150576209381221,0.32115192268390624,0.3193016849227991,0.31824027229223584,0.34877198426563183,0.3667975186663193,0.3593443248184398,0.36149208947361644,0.3709364390727353,0.40244426547756795,0.41640188020183433,0.4384516321947329,0.45804092884374337,0.4751349794766558,0.4961801354351323,0.5129540262970129,0.518294168372384
