trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
2,0.9812044932938362,0.9812044932938362,0.7973247604668018,0.7560337116439132,0.5660240052341825,0.09915965656923506,0.27176472817937164,0.2229294303000725,0.052458691862566784,0.09726345670148888,0.10981419355909675,0.1235210776241397,0.14921380023778036,0.20911550911214075,0.21412113533850818,0.3299552399839909,0.29508918249630844,0.36479325777933336,0.37233325580974636,0.4463660606556718
21,0.9812044932938362,0.9352345600870776,0.7870019982610796,0.7085312850414806,0.40666193452145427,0.1103815200424723,0.1987270699931303,0.18394809002397552,0.12838109420091412,0.14733253720544323,0.1457677742338384,0.1587412884488131,0.16468419777839366,0.17299355441597214,0.17011853407711963,0.1883945299214779,0.1867106570525607,0.20453518878441296,0.2062907835870449,0.22421994394881412
56,0.9812044932938362,0.889264626880319,0.7766792360553575,0.6610288584390478,0.24729986380872604,0.12160338351570955,0.12568941180688897,0.14496674974787854,0.160625993383609,0.15973335951061357,0.17078545528675654,0.16919497979442788,0.18039715053352912,0.1803013365599838,0.18625167043608698,0.18952383064002457,0.19522382857617668,0.1979032103315316,0.20554547811782461,0.22421994394881412
121,0.9812044932938362,0.8432946936735604,0.7663564738496353,0.6135264318366151,0.08793779309599781,0.12659926389711942,0.12781172446765873,0.14043321765125094,0.15270866326388638,0.1527815614549593,0.16152193276096755,0.1628201336942715,0.16878370992618114,0.16970837668748798,0.17380912903177348,0.17321065775630243,0.17820198300185341,0.17872068386612916,0.18673350779496756,0.22421994394881412
