trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
6,0.15938003072786913,0.15385969352694495,0.15930776411618047,0.1354099784139544,0.1732090781396012,0.16448178581443074,0.16161977572845765,0.17214206936168677,0.1715051405374905,0.18360840329309708,0.18188669372140606,0.20742122932672774,0.20534574653341617,0.2421452006530389,0.2532558159784422,0.2688644505884693,0.2945069211954345,0.29191068985082014,0.33516435539496453,0.3354249907542974,0.3708293365387748,0.3775223007093561,0.40079948719632713,0.45682794528251763,0.4828847497847077,0.5218672893984787,0.5367870207304634,0.615428610808735
25,0.15938003072786913,0.15977883331362605,0.16586595469953505,0.16480019482422337,0.17116049879860146,0.16989907863247378,0.17159813733342294,0.17138316528950936,0.17325724735234213,0.17448506972071992,0.1737591642112126,0.17947722530377908,0.18106706090847283,0.1864907483408992,0.18755304645898857,0.19597007078888182,0.19527496419308812,0.20481030375131504,0.20707426439612903,0.21960499575088696,0.2156809740826436,0.23461143404258586,0.2329102350653508,0.3365294846617466,0.3543486584333314,0.3771787817283836,0.3897391314085468,0.615428610808735
64,0.15938003072786913,0.16362149893404315,0.16542844232348822,0.16404393935210615,0.16847511470615253,0.17474716876787721,0.1681608515347182,0.1692990020812816,0.17150409261805177,0.17151664810721645,0.17548123789812436,0.17527505044649955,0.17768640931783133,0.17938068597927398,0.17894742218970375,0.1845487448028435,0.18733796616088055,0.18857020495799134,0.19337094700492408,0.19499142362076605,0.20143725352286973,0.2020463970240543,0.20862164019711033,0.2162310240409756,0.2258125670819551,0.23249027405828845,0.2426912420866303,0.615428610808735
123,0.14794055374026385,0.15274957353282592,0.1565153202381119,0.16530560372306324,0.16102005552144158,0.17250607196390644,0.16354447784408507,0.16804582078996289,0.16320702761694447,0.16896529035359936,0.16583784755235184,0.1666442819883739,0.16637984572571218,0.1669068114774747,0.16543835985253164,0.16955234520577542,0.16789575031756224,0.170081615381284,0.1715837663864797,0.17312626067128048,0.17490319080157968,0.1751554975918012,0.18016663426589097,0.3495578869128416,0.37383992824021695,0.3846386473943759,0.42905992644768265,0.615428610808735
