trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.14748501550709744,0.14511483083974716,0.16402061924851022,0.1739193965524813,0.09394936560225361,0.17672906255413698,0.25725329896612414,0.3279673931698775,0.4049034981432163,0.4698523304281059,0.5435205970343328,0.6023794090863417,0.21801813040195156,0.22633835946573314,0.2193294934675733,0.22925943761231846,0.23812836750125865,0.24649914582439753
25,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.15571503401490008,0.16973888315873073,0.18416902709489807,0.1851152822455301,0.19197409294113288,0.19440215600092423,0.20650442206633526,0.22544610087323966,0.24239119732914144,0.2567042734108868,0.28147144620350867,0.4013666867942965,0.21276397125925536,0.2201503260534839,0.2220130938807426,0.2315408092715217,0.24028146078652546,0.24853144170070013
61,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.14297977631641481,0.157504462545686,0.16882857941399942,0.17510300940648754,0.17537706742612116,0.177302619972702,0.1834364993722349,0.18726274098580228,0.18907374115002962,0.19380707288443536,0.19864210103923274,0.20035396450225126,0.2075098121165592,0.21396229264123465,0.22469669429391192,0.233822180930725,0.2424345540717923,0.25056373757700273
124,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.13102497849149217,0.1392549969992948,0.12049077852076358,0.14387221140212236,0.16272351085943246,0.1779234602877162,0.18280301609134925,0.19114978093265506,0.19638750187400958,0.20051061360019068,0.20741919496852657,0.21190032508865012,0.21870248470321493,0.22327228954464773,0.23252639287798238,0.21664589305440396,0.2269780659531152,0.23597527421599182,0.2444668499480949,0.25056373757700273
