trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
17,0.10959956559890094,0.10959956559890094,0.12890036364525684,0.12578262388967054,0.1514682024983769,0.12898537621348474,0.1549955913577486,0.1515062475221574,0.1626897328306292,0.16088187501817383,0.164741451574037,0.16893081670394072,0.17632671948068568,0.1866064551998382,0.19804787526380166,0.17775187548319454,0.18005583167066855,0.1823997708964573,0.1875017455611973,0.19046763197043873,0.1959752002508461,0.1987399556038679,0.20312831952131596,0.20916891887325367,0.21785930599306058,0.23805567334745015,0.250300000489215,0.26213364484835355,0.27334512216770523
37,0.10959956559890094,0.10959956559890094,0.1385507626684348,0.11457335498869944,0.14906499735159756,0.15668566936391431,0.1569988850643109,0.158076588966684,0.16154658876113298,0.16619451889410455,0.16531129335720765,0.17012923168785313,0.17022801399297505,0.172154037218111,0.17224263665952996,0.18022222557145573,0.18239507291191615,0.18539086883316724,0.19142399324477596,0.1952160439662535,0.2017072368446403,0.2050422153688448,0.20955559409932387,0.21828560156537966,0.2281263981249349,0.24136543175495523,0.2532781900673016,0.26508546310870423,0.2760983418540389
96,0.10959956559890094,0.10959956559890094,0.14820116169161274,0.15627461279193558,0.16645629852412822,0.15545893922271753,0.16273162048204437,0.16467890734030818,0.17818186617313067,0.16440593615035223,0.16529897138238286,0.16809627072012975,0.16964557196775132,0.17242185204446614,0.1728111753066722,0.17537734918817335,0.17641757502303737,0.17965725019404,0.18097080797880918,0.18451112706325776,0.18613543607391408,0.19027377036530016,0.1909355534890017,0.1973251217293119,0.23143615653243998,0.24434362133304183,0.2562300083276523,0.2678386827950379,0.2760983418540389
159,0.10959956559890094,0.11924996462207889,0.13699189279064164,0.15387140764515625,0.10128508306305518,0.1529922976511863,0.1449359060776308,0.15646292280436697,0.1542566210769704,0.15739814397557123,0.16118856133334014,0.16351963558463573,0.16542360279936735,0.16753227846437507,0.17528152539493339,0.17771659042942095,0.17940867295974733,0.18357949787761865,0.18571921997462396,0.19024316365705193,0.19243769583889098,0.19670104494330806,0.2000522361811277,0.20759221386118623,0.23474591493994507,0.24732181091112843,0.25918182658800293,0.27059190248137155,0.2760983418540389
