trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
1,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.0953904834887661,0.12901864486812062,0.11463990154974996,0.1409104518074097,0.07285538140516175,0.07580455331479051,0.20492127111482739,0.20996139303512604,0.32422866478483764,0.331202155666952,0.4360399212740214,0.44491564691096946,0.5428602814897764,0.5536260058287628,0.6578252260847602
20,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.08670840038309949,0.1284528813135396,0.09882007971406921,0.13688776391385293,0.15152612636039195,0.1512912744278269,0.1660765604788314,0.1676719444832539,0.1785743877099648,0.17612257572753826,0.19229466457880914,0.1914356702866927,0.20533301802732523,0.2077610559818594,0.22692468091397167
55,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.07802631727743287,0.12788711775895859,0.13112095095114223,0.14725112088600198,0.16227128097212412,0.16295209145867642,0.1739578002467904,0.173412483638974,0.18426260652100113,0.18298582040706357,0.19138717354090765,0.19319894239679436,0.2000922561801558,0.20008198835966426,0.20891074164960124
120,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.10407256659443272,0.12958440842270164,0.13045972338543071,0.1449331397009664,0.15650420751009175,0.1563845873460626,0.1654731389069269,0.16578175200267847,0.17266339784053955,0.1738500634783649,0.17896697467255196,0.1796125824758996,0.18462987888461826,0.1850838335797009,0.19181176276592027,0.20891074164960124
