trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
20,0.24212728429317157,0.2257059764466047,0.21649571246690125,0.21860916984485212,0.21147234338821153,0.213155877702609,0.21244641732002226,0.21631616704708664,0.21900611495688033,0.23757140628916745,0.2552464622504586,0.19795790873502203,0.2229924185589679,0.2331194063614308,0.24306816911887208
40,0.23802195733152987,0.13204412621397305,0.1973904295183791,0.20087243507933417,0.20212150662746114,0.2042774142205971,0.20657194674726598,0.20467481966717752,0.21011811897970814,0.21366985685239057,0.2326004165495862,0.20760375250486118,0.22586382970110166,0.23531148912052846,0.24585046773849506
60,0.23391663036988813,0.1601946549649491,0.14346001730833857,0.10134488654221101,0.15487003161303417,0.1701770701238207,0.18282222088568412,0.1903925749107793,0.19709381614358837,0.20311113958041163,0.20995437084871377,0.21724959627470034,0.22873524084323543,0.23750357187962615,0.248632766358118
119,0.2298113034082464,0.18834518371592518,0.08952960509829802,0.12396565372411628,0.15124560788656424,0.163842718646997,0.1721318752741312,0.17832185679223264,0.18319929747067223,0.18606754142459558,0.18831206496518288,0.2201210074168341,0.23092732360233312,0.2402858704992491,0.248632766358118
