trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
2,0.239919245929713,0.239919245929713,0.23271833899017957,0.2243004292468418,0.2244264944703857,0.16778670727908088,0.15358941204979942,0.21377865992609443,0.2932775711753126,0.36632431294161866,0.5018532433557922,0.5652776167731376,0.22092909141004335,0.22959365486771316,0.23662190690688062,0.2403359415355079,0.2403359415355079,0.2403359415355079,0.2403359415355079
22,0.239919245929713,0.239919245929713,0.23031803667700176,0.22229456010345514,0.22513713925936257,0.21586936132309148,0.21175776356063913,0.21242168858760724,0.21384496753154383,0.21656245380829256,0.23497694678256534,0.25104092071826845,0.22360426443360817,0.23125076357298324,0.23847892422119427,0.2403359415355079,0.2403359415355079,0.2403359415355079,0.2403359415355079
62,0.239919245929713,0.2375189436165352,0.2283121675336151,0.223005204892432,0.13873088715223694,0.1606905834899809,0.1756545800692808,0.18572488113775135,0.1936766513365303,0.1986846260508204,0.20787826553210442,0.21557874536291377,0.22627943745717297,0.23290787227825335,0.2403359415355079,0.2403359415355079,0.2403359415355079,0.2403359415355079,0.2403359415355079
121,0.239919245929713,0.23511864130335738,0.22630629839022845,0.22371584968140884,0.11970405323507027,0.14365713863988147,0.15768055313843032,0.16626647750146123,0.1763183919171287,0.1814064175401125,0.18529033247939028,0.21825391838647856,0.22793654616244308,0.234764889592567,0.2403359415355079,0.2403359415355079,0.2403359415355079,0.2403359415355079,0.2403359415355079
