trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,0.208937844743851,0.25262324935972025,0.24413989228050464,0.253913723953171,0.24924250463929748,0.24484510258192116,0.2362027637692399,0.09697252034531684,0.2059676277996335,0.30634825894263895,0.4016576450773465,0.49337341414825825,0.5813708985580788,0.2457539014408242,0.26250985694719203,0.23403804247901472,0.23584454262589732,0.2449443508156317,0.2489189469561579,0.25559663336414606,0.26060226912835993,0.26724942215608816,0.27286063501621016,0.2827561320791673,0.29230748583670463,0.30224094028632753,0.3188393347647537,0.3283594854483917,0.33194181681669555,0.34449726111487633,0.3635941692748295
18,0.208937844743851,0.29630865397558953,0.29000247896791165,0.29508144028030203,0.2839831355467439,0.26248484204317896,0.2531680449090344,0.24813324994697014,0.2452254279858073,0.2426047449067959,0.2504009361580832,0.2450355112882519,0.2489744583677481,0.26438012369499975,0.2962553245996775,0.23730403594295366,0.23885474176873384,0.24521265072433768,0.25063794511771503,0.257216478406583,0.26148524196802986,0.2696900258302823,0.2732256377720771,0.2873388778547789,0.29250041693986173,0.3070147364079819,0.3223647358823124,0.32959415967265204,0.3324983082765872,0.35021849180407505,0.36742139266560736
37,0.208937844743851,0.23284417196467774,0.2446658223983371,0.2392621669283067,0.243735466740185,0.2425439208294567,0.2404053052433586,0.23970291282606312,0.2382623877012702,0.23774269791254446,0.23767761521989278,0.23808838460383586,0.23791004356477172,0.2389993327153684,0.23969736346792567,0.2405700294068926,0.24186494091157032,0.24548095063304362,0.25235694327927216,0.25883632344901997,0.26236821480769984,0.2721306295044764,0.27359064052794396,0.29192162363039054,0.2926933480430188,0.31178853252963623,0.3258901369998711,0.3308288338969123,0.33305479973647883,0.3559397224932738,0.3712486160563852
106,0.208937844743851,0.19827730559309764,0.21274600762604007,0.214501873731851,0.22720536312066333,0.21923748262944542,0.2213598748011355,0.2217288230843514,0.22348360674493123,0.2236880012065788,0.22363726924082072,0.2247923976547064,0.22712767918664867,0.22876438929470658,0.23077204901507578,0.23283434348306084,0.24467605090692576,0.24719994879460075,0.2539767883217091,0.25971929628868995,0.26480881848189397,0.2724956322603433,0.2781733863035556,0.2921145547335476,0.2974671441646731,0.31531393364719495,0.3271248112241314,0.33138532535680393,0.3387760304256776,0.35976694588405167,0.3712486160563852
