trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
3,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.08935228308720561,0.15498264626286215,0.19831019897603552,0.27034529309098254,0.3386789304414207,0.1865814398638149,0.22000411819686094,0.2512267572116934,0.27501524381088716,0.2961393827204186,0.30657725708463096,0.3257968690201733
21,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.10909009628560923,0.12747177485684888,0.14595642118997132,0.1665641140945391,0.19034911609376376,0.20663012509669865,0.22446211589691506,0.2601483043166195,0.2799708903089764,0.3015288801908994,0.3082600493825415,0.3316424755660506
89,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.08614085111704077,0.11212722396976962,0.12227407528743028,0.13037586533232076,0.13914115931029802,0.14648406939804742,0.21108812279675276,0.23338366300184116,0.2651039508147087,0.28536038777945716,0.3032116724888099,0.31410565592841877,0.3316424755660506
149,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.07829045244845874,0.0877465671021232,0.07434460395006448,0.09441228165661662,0.10744261114282676,0.23891004487585937,0.16653275463093117,0.21554612049680685,0.24230521010676728,0.27005959731279794,0.2907498852499379,0.30489446478672044,0.31995126247429606,0.3316424755660506
