trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
14,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.23836382417762306,0.2842661358804112,0.29186315623248404,0.28296175502141835,0.29615276009402114,0.3057385695021087,0.31921865223813134,0.33184146978817236,0.34599161245864735,0.35555459391305777,0.3659941646439237,0.3823923014892886,0.3228472254842406,0.3610250883429852,0.36635298537054684,0.3700518252120135,0.37567772432145113
29,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.2592571387671363,0.275072168094095,0.28539778337608895,0.2940281272270519,0.30078619791142996,0.31708010011910753,0.3297282321328469,0.34218738956524347,0.3544361154049709,0.36475117397627727,0.3711281489269932,0.3653640849295158,0.3395338534769432,0.3634273917796549,0.36661463044765796,0.3716396000556357,0.37690289903254776
49,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.2254702845593751,0.2677896686913476,0.27321753006336436,0.27689870812930356,0.2849535306325251,0.29659271986914576,0.30893487398626096,0.31936638109814997,0.3252019749214902,0.3288068010400731,0.3360702064153937,0.34833586836974295,0.35622048146964586,0.3658296952163245,0.36687627552476915,0.3732273748992579,0.3781280737436444
110,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.19657719499859655,0.2174705095881098,0.21852902237766975,0.21427618290971517,0.2324387367447901,0.2468877126174152,0.27116033972826525,0.266513429115015,0.27444210762992766,0.28828539099062334,0.29387835977420385,0.2945663348305696,0.30006210398308075,0.30616059749153796,0.3586227849063155,0.3660913402934357,0.36846405036839136,0.3744525496103545,0.3781280737436444
