trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
7,0.14241087154924464,0.1362663334714544,0.13931697419811728,0.1426201802356505,0.18978421463735135,0.1899284618987744,0.18803431091675676,0.18472584796801936,0.1849637605523896,0.20127783181696865,0.2080144461950266,0.2478919517978705,0.2970148779570607,0.3479769165315366,0.2005208155462876,0.20576376016763645,0.21317624550615416,0.22523868327115698,0.23363953955335498,0.24763974573387115,0.26184059086003175,0.27440179067476156,0.28358824708123725,0.2897284322351534,0.3088447320229909,0.32416355899034405,0.34492407606981434,0.35960481930170335,0.36924948982002825,0.3836980551785699
26,0.14241087154924464,0.13319406443255927,0.18811437934932063,0.19379130433361982,0.19697499649113104,0.19662921450432408,0.19237854531761417,0.19406747268435226,0.1924156926742635,0.19135285968770518,0.19218850556524675,0.19196731623326888,0.19308828634491862,0.19421839477231112,0.19959302780593247,0.2068300841552998,0.21585563645592445,0.22866814904328966,0.23529666972337676,0.25175410440403595,0.2652027530120304,0.2774681365623386,0.28562828392087014,0.29109514833991446,0.3147612599173497,0.32729765868134214,0.35079954853263845,0.3625399095580583,0.37148601657401825,0.3877687347134205
95,0.14241087154924464,0.17166734224059596,0.17971183995563844,0.18483191291468745,0.18809865421041816,0.18993660866195186,0.19240173952752965,0.19335869202733832,0.19452447732937397,0.19448447556580195,0.19581241809647223,0.19674718973326485,0.19664034721339801,0.2023763910269978,0.20363111219230978,0.20781746360661355,0.21837975172689159,0.23032527921331145,0.23941102839354156,0.2551162665560346,0.2682690988996074,0.2795081734019715,0.2869950000256312,0.29701167623427327,0.3178953596083478,0.33317313114416625,0.3537346387889934,0.3647764363120483,0.3755566961088688,0.3877687347134205
155,0.13933860251034952,0.09051956904691395,0.11587090387949085,0.1273907322160088,0.1493014197468689,0.15758379422391847,0.16199378439800288,0.16615651063453163,0.16932113508385335,0.1723123593584382,0.17431299769434877,0.2468810338451628,0.27230863187246734,0.20144860328664269,0.20469743617997313,0.21049685455638384,0.22180921749902427,0.2319824093833332,0.24352538706370636,0.25847842870803317,0.2713354447871845,0.28154821024160437,0.2883617161303923,0.3029282041286321,0.3210294592993459,0.3390486036069903,0.3566697290453484,0.36701296306603826,0.3796273756437194,0.3877687347134205
