trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
8,0.2322503642158789,0.2322503642158789,0.2287572816352074,0.17989803999614448,0.15599732879966066,0.14051618836329957,0.14724257290626985,0.16007812933039242,0.18047979133217812,0.2024757762465142,0.2159582508092941,0.23456504239581819,0.24072565743521018,0.1785446335734205,0.18994801181110704
33,0.2322503642158789,0.23137709357071104,0.21654247122544168,0.14793519416287293,0.12443953983284657,0.07626850378367303,0.10160164407734212,0.11643724841800432,0.12875557487486028,0.1410756599563186,0.1526476030510737,0.16524176544984603,0.17775864663790536,0.19002029695500613,0.20435427339627532
91,0.2322503642158789,0.23050382292554317,0.20432766081567594,0.11597234832960136,0.09288175086603248,0.10914401243167157,0.11905372278491896,0.1269917412253085,0.13367287496308106,0.1392373261973757,0.1440257859401271,0.15030159367686438,0.15559330681024924,0.16113548864077049,0.16713078753668043
150,0.2322503642158789,0.22963055228037527,0.1921128504059102,0.0840095024963298,0.10006402342177627,0.11719705154620307,0.12484452684326894,0.13095677427681857,0.1346871606334687,0.13901773748305987,0.1424369349015544,0.1955136255560373,0.16706897019183486,0.17554175022593876,0.16713078753668043
