trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
16,0.09525981454215499,0.10233783563738434,0.13064992001830175,0.19063970132657101,0.18027304070673925,0.1856620225602313,0.16793596298782495,0.16741456355313258,0.17914821614664445,0.17561785547318431,0.17619074442777394,0.1748180713968127,0.1754218501117659,0.17865243951307883,0.1747798726910022,0.18275160153238756,0.18111220891819468,0.19347035548012845,0.19253086240533174,0.2117795995200178,0.22815974115838686,0.2574249216111101,0.2716246413003429,0.29089917729946185,0.3140297645309001,0.33617043201152647,0.3732475866725982,0.4139630537563804,0.4530254858528184
36,0.09525981454215499,0.1094158567326137,0.14564736534536907,0.16701261936704823,0.16893387974909282,0.16638924988442813,0.17519049898037978,0.17102265340290493,0.17234134045040994,0.17306275345223024,0.1731664592241023,0.17120859403826238,0.17163073772038862,0.17660327773933043,0.17644314666053215,0.18642318792680646,0.19292687161582805,0.20544348061585396,0.21400186272502755,0.23135972575713584,0.2508045236507192,0.26097485153341826,0.27644327530012264,0.2966818241073214,0.3195649314010567,0.3454397206767944,0.38342645344354376,0.42372866178048985,0.4530254858528184
80,0.09525981454215499,0.11649387782784304,0.16064481067243638,0.14866116431541063,0.15040070090458638,0.15776882146259552,0.15758339384754994,0.16067633311729393,0.16025538454598318,0.16229438021736337,0.16264960979467347,0.16726892182699835,0.17027397486094425,0.17455411596558207,0.1781064206300621,0.19009477432122537,0.20474153431346145,0.21741660575157948,0.23547286304472337,0.2509398519942539,0.2734493061430516,0.2645247814557265,0.28126190929990236,0.30246447091518097,0.3251000982712133,0.35470900934206234,0.3936053202144893,0.4334942698045994,0.4530254858528184
140,0.09525981454215499,0.1235718989230724,0.1756422559995037,0.16446710251107494,0.07959552691070576,0.10727909797168045,0.11796607188307955,0.12324484631205072,0.12945774271114754,0.13451821401154146,0.1380720529277745,0.13886478308917322,0.17446320718701153,0.17466699432829214,0.18042901108122483,0.18560349161971001,0.19910594489679495,0.2049737340784556,0.22362623128237058,0.23954979657632036,0.2654371138770808,0.26807471137803474,0.28608054329968213,0.30824711772304053,0.33063526514136987,0.3639782980073303,0.40378418698543483,0.4432598778287089,0.4530254858528184
