trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.22639544698245348,0.22512910969201438,0.20516513000702047,0.2135508729938743,0.2094512248988293,0.21199464373954105,0.21025100032585886,0.2109890317409231,0.21340445355916074,0.21269053285595907,0.21764054528917479,0.21420287582834385,0.23975021718250966,0.2189533857084601,0.2203708485548485,0.22433401384108279,0.22782559438115516,0.23230555790462024,0.24331174942359696,0.25183278571226086,0.2460140189976049,0.2539412693931834,0.2591115559599704,0.27535767396737443,0.2914069073988789,0.31249131844908895,0.3394797342810975
34,0.22639544698245348,0.22470699726186802,0.22027971830987655,0.21730306785222275,0.2097822678398973,0.21216320864033705,0.21465341274419433,0.21410825971834888,0.21078097301008275,0.21283481403169932,0.21349640184961224,0.21457646562605262,0.21484169324001917,0.21757467342621564,0.21795327895312397,0.2197366026050838,0.22079662203422484,0.2228048574173723,0.23514717398502266,0.2412235407427781,0.24761084508254716,0.25605141083006216,0.2601316043366064,0.28043303051096374,0.2950648663615173,0.3183001358116128,0.3465396004375924
98,0.22597333455230711,0.1985440756881828,0.19102005341691544,0.2003644397714394,0.20093518909333294,0.2063495451657778,0.2030989224409938,0.20697217059989564,0.21116456641453965,0.21276864200695264,0.21379398980130032,0.21762000515654034,0.22171081027294898,0.2252059877582976,0.23352883631308075,0.2418835390750158,0.25130695887911614,0.25964090030074555,0.27305127565122644,0.24282036682772037,0.24972098651942592,0.2570714592066982,0.26520696088019574,0.2840909894736021,0.30087368372404116,0.3253600019681077,0.3465396004375924
158,0.22555122212216075,0.10317139110394435,0.12131723008304285,0.14413312800097913,0.15502804466496425,0.1655254055505953,0.17210728045678525,0.17769762219126392,0.1803895070002748,0.18717594485734082,0.2139984328148221,0.228685111169525,0.22033209799070452,0.22278841815657305,0.22893142507708175,0.2348545667280855,0.2418062583918682,0.25147632486217125,0.26244203068174365,0.24441719291266262,0.2518311279563047,0.2580915075833343,0.27028231742378506,0.28774894843624055,0.30668250108656503,0.3324198681246026,0.3465396004375924
