trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
20,0.08412369299450174,0.08412369299450174,0.08412369299450174,0.08412369299450174,0.12130350328093394,0.12930777967885598,0.1366157844757462,0.14054795191537678,0.1469288579645915,0.15475577218519218,0.16597051819409095,0.1837118501661637,0.19588361023532688,0.20871524189836524,0.17743508830561033,0.18581978522662476
45,0.08412369299450174,0.08412369299450174,0.08412369299450174,0.08412369299450174,0.11413699749677461,0.05780250520431467,0.09746393299937207,0.11451036988047363,0.12468613293092556,0.133359745018385,0.14385857563697582,0.15222570663756163,0.16200062046971545,0.1714136286548624,0.1820249180876472,0.19170652593507517
103,0.08412369299450174,0.08412369299450174,0.08412369299450174,0.08412369299450174,0.1069704917126153,0.1196151216010618,0.12827821029542935,0.13511203304893987,0.14119671038152196,0.14690482798539192,0.15208413757453548,0.15796458582737397,0.1632690067251205,0.16825542874153662,0.1740463038097239,0.19170652593507517
162,0.08412369299450174,0.08412369299450174,0.08412369299450174,0.09004596313361896,0.10918635825035074,0.11791950534165804,0.1251154518535911,0.13155194745197032,0.13733329092433547,0.15643767308974144,0.1678979938703496,0.17692409803135042,0.1859921243117429,0.1728452585235735,0.17993304451817432,0.19170652593507517
