trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
7,0.16873522072314737,0.16873522072314737,0.16933137067655157,0.17999279225656775,0.20802786763399286,0.23588926664642676,0.2603615381093539,0.2676478932113711,0.2686706582924186,0.2975898891903336,0.33383586545096283,0.3523116570263725,0.41082821989348545,0.4449891975430091,0.4530516403717432,0.5147562641170641,0.5321262973676544,0.5700246896500091,0.35560098669893475,0.36834712012318693,0.39028716184256246,0.41374665867729776,0.42655907822118994,0.44717795930102494
27,0.16873522072314737,0.16873522072314737,0.1699275206299558,0.16845381035543427,0.2150141851770021,0.23457190039689815,0.2489425930933002,0.26571308476524713,0.2717311839016711,0.28723395399187135,0.2922822302987453,0.30483878627426786,0.311218826263952,0.3303426774398227,0.3352530963657687,0.34887947347596626,0.36289754957306797,0.37318072819851045,0.37446814791243443,0.3914458039642813,0.38990094780198953,0.4216952289690672,0.42818036130523085,0.4535104919662896
88,0.16873522072314737,0.16873522072314737,0.17052367058336002,0.17701953424117317,0.2216763121817941,0.2368564075020183,0.23829755184870743,0.2567100321835061,0.273440431198293,0.2802426700479731,0.2828984147293191,0.28751165281901625,0.2955450806593022,0.30022240125844823,0.3078115784003743,0.311268686356703,0.31221649889440883,0.31786666427193533,0.32214975244099825,0.3910595899237084,0.39784951809375896,0.4233165120531081,0.43451289397049553,0.4535104919662896
156,0.16873522072314737,0.16873522072314737,0.19153177415770123,0.20643720430997162,0.21639734760529922,0.23036923396753256,0.2390936609290508,0.2626903452379623,0.2855151601943133,0.307039267749468,0.31760503587784583,0.3491699363562508,0.3702671391011556,0.37663702081509576,0.4112839212587192,0.4216974918621787,0.44112059427220895,0.336733825485435,0.3452484362820926,0.39067337588313544,0.40579808838552833,0.424937795137149,0.4408454266357602,0.4535104919662896
