trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
22,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.06157394306110727,0.08672815293654387,0.08685440955956304,0.09811247553646263
42,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.06461931461009227,0.08268038804086256,0.09427506409320205,0.08966892605378794,0.09811247553646263
87,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.05243907272051475,0.07375684792177102,0.08280646485411552,0.09248344254801283,0.09811247553646263
147,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.060957968027131076,0.057006507890811006,0.03750108003275897,0.08483043720683928,0.09529795904223773,0.09811247553646263
