trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
5,0.128205508116689,0.128205508116689,0.1441460937434229,0.15514884978355023,0.18706797115220677,0.17116209735675667,0.1783461414992186,0.19809499160846664,0.21898414128095123,0.24400083084680907,0.26903825326163816,0.2910246986451008,0.33089349472314067,0.39624772630096244,0.4074549977800351,0.2072109844575737,0.2500427254952371,0.273574718291833,0.29727110972490106
25,0.128205508116689,0.128205508116689,0.17887753946587645,0.17360175895235114,0.17456887484220338,0.1731851639874005,0.1748802789368985,0.17496574222729247,0.1785833795736258,0.183836293079506,0.19208326479348237,0.2083504853100081,0.2567469293388457,0.29616324295610025,0.31290270864505076,0.22317006816635962,0.2554995123052829,0.2798839278800852,0.3028100958531829
50,0.128205508116689,0.11881007806882918,0.1577867400403129,0.11372509583463179,0.1308442318120208,0.14036839741025833,0.14915543690234778,0.15299277930636318,0.16136895468678827,0.16708273608655547,0.17053985736200963,0.1759398324811384,0.18260036395455065,0.19607875961123805,0.2183504195100665,0.23912915187514558,0.26095629911532864,0.28619313746833736,0.30834908198146477
104,0.128205508116689,0.10941464802096938,0.13669594061474932,0.14896780338799429,0.15626436277091038,0.1625505659301977,0.1680942661337234,0.17127709628405288,0.17462819672988983,0.1782477194071024,0.17884072994241806,0.18215518594855823,0.18312961438288675,0.18560576819285862,0.19125190074878773,0.24458593868519135,0.2672655087035808,0.2917321235966192,0.30834908198146477
