trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13,0.08888537406282045,0.12052298768142466,0.19922114564002916,0.1689603874322456,0.14966832850651593,0.16495297941599082,0.14854193082527978,0.14665499151087458,0.15035967148595486,0.1540431131560449,0.15568376328570038,0.1635266467728987,0.16908513824569552,0.18135423288535485,0.19170615945318747,0.20360776821917123,0.21540771175522405,0.22847666941306843,0.23127588926923853,0.24634204741081958,0.2520575052887905,0.2743474005580546,0.2751460271496269,0.30262827746211757,0.3286427366556673,0.35182702341378086,0.37992741035847993,0.3997218401321179
32,0.08888537406282045,0.15216060130002887,0.14488538466099135,0.15208574839279781,0.1389579889827028,0.15088789011314346,0.1486312169425542,0.15277636358422986,0.1532354251332117,0.1562079040836588,0.15566983130519876,0.15691505048225712,0.15851762045528636,0.16232562113494714,0.16285955222319842,0.1699355985606208,0.17118856075638167,0.1769888995505168,0.17686955951731737,0.1879411342715526,0.18690545167670372,0.19536001414284276,0.19421592151151493,0.2476947894433753,0.2642048737064539,0.27954305632103704,0.29766021635959317,0.3997218401321179
71,0.08888537406282045,0.11652755862242589,0.1337545473492335,0.1629848750797906,0.14219692525211722,0.1428822722551775,0.14775799465985467,0.14872661752218402,0.1519770076748872,0.15256330565767473,0.15705129314656432,0.15628780089083594,0.1600050135108305,0.16109595440810637,0.16360426560636915,0.16478789398467406,0.16832583126488887,0.16991356228171284,0.17313085958760052,0.17462264786902923,0.17924628753830218,0.17916714437539621,0.183993770389127,0.19276130142463302,0.1997670107572405,0.20725908922829328,0.21539302236070637,0.3997218401321179
130,0.08888537406282045,0.11748319150372168,0.1331099938787412,0.15048680186413,0.13684571957007402,0.14174270760477353,0.14004786264734342,0.14326000382812165,0.14552204024220358,0.15454341416941922,0.14733674904049596,0.14740675749041096,0.14954738010809954,0.15286955990398987,0.15086897647805117,0.15396427708430901,0.15339240992193448,0.15481064977107617,0.15546372538511494,0.15697668149041197,0.15873017615028887,0.15896571879276442,0.16136716888246835,0.26070201904015017,0.2757970170855107,0.29359324979338663,0.30755743124641216,0.3997218401321179
