trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
18,0.2206711410096834,0.18472479715144588,0.18476672167623626,0.1922904483738754,0.27185678588290685,0.27264568663988004,0.22040079807631502,0.20172839442956925,0.1845369584151889,0.17132654604068545,0.15905241698399425,0.16286556476264466,0.16221296826412346,0.1703677023286219,0.17963188383780332,0.1808720248250099,0.19693579599924965,0.2035605426142982,0.21697415039062795,0.22375121978212484,0.24290393511738795,0.26557528668493535,0.2076939625913193
33,0.2206711410096834,0.19546426264181802,0.19861221144420285,0.1920365735419497,0.23378140437414707,0.2399709975836332,0.2240071028987067,0.2214247260601691,0.2175771812758689,0.19708963885827865,0.18225337476799325,0.1792114706672276,0.18790660500218334,0.1899540203652707,0.201666392605693,0.21082096191949434,0.1951339539506424,0.1995860842400204,0.20713622619792893,0.21241697663418935,0.22296923509412178,0.23603473538819822,0.20829385184124843
53,0.2206711410096834,0.20620372813219015,0.21245770121216948,0.19178269871002399,0.19570602286538727,0.20729630852738634,0.20394908289950092,0.1863475128387131,0.1871038920790771,0.18655258970739436,0.18743178535350222,0.18739751899622,0.18781385992773247,0.18829815005602848,0.18839588723795384,0.19144487590617773,0.19333211190203514,0.19561162586574254,0.19729830200522994,0.20108273348625386,0.20303453507085562,0.20649418409146109,0.20889374109117753
112,0.17398533166107374,0.17092123190826963,0.1734533052897133,0.16592790218700565,0.17685598736032768,0.1744162476908896,0.18636241460470473,0.17975777762696502,0.1836644696074393,0.18535619179416674,0.18394316886559317,0.1845230849140107,0.18754092884686768,0.18630579289788823,0.18802229953401928,0.18798313912748563,0.18943978494744076,0.18771104483366227,0.19064282997958587,0.18812657621544082,0.19320593429777977,0.20709407334139018,0.20889374109117753
