trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
9,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.12240140491747095,0.14784491138205716,0.13234950628339762,0.1589469108579293,0.16392871025368005,0.17167126851006834,0.18439176156117507,0.20705227684255653,0.2391522934862158,0.2715264500798701,0.19635704717341534,0.20113536031862495,0.20932601769682385,0.2279235861260049,0.2450570104238454,0.272232197610785,0.2986278535712087,0.3121119449302914
28,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.13639904304918232,0.15166020082634876,0.1566284971862713,0.16050721042400642,0.16867110102796554,0.1729945706925232,0.1743776007807515,0.179535310042252,0.18552928321787202,0.19162562056620647,0.198280249424345,0.20342897245296712,0.21107466063385708,0.23442606303425442,0.2543960655140198,0.27817757497637335,0.30544461310282045,0.31433438887278164
91,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.09440612865404822,0.14021433249347393,0.14522330264536504,0.10301421703073786,0.1349067899314977,0.14910908433712103,0.16243533734389898,0.16834451316478702,0.17682163302556658,0.1851151143876339,0.19251064267155601,0.1965481360499406,0.20582873182275738,0.21491863230950586,0.2263789002434966,0.26034144287960814,0.2849943345079851,0.3076670570453107,0.31433438887278164
151,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.08040849052233685,0.10840376678575958,0.14402962193776553,0.13878640446438134,0.07187435680683611,0.10973283822162046,0.12731294169410046,0.14026777185109054,0.1503265681523515,0.15818784827931653,0.228320782233752,0.19443384492248567,0.19884174818428277,0.2075773747597906,0.22142110921775537,0.235717955333671,0.26628682024519656,0.29181109403959693,0.30988950098780105,0.31433438887278164
