trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
18,0.13875555614316962,0.13875555614316962,0.13875555614316962,0.16869484941451315,0.16941879244351982,0.19192177466758992,0.19255638497389788,0.19233237725431282,0.19408550632337818,0.19051918521055117,0.19169318016908832,0.19406486360722486,0.1975849927460185,0.1952112008033903,0.19885854463172348,0.19933817103274354,0.20507608302355593,0.2063485473420138,0.21429944980360416,0.21281173071582868,0.23572569706249433,0.24525030283395374,0.2724013978036168,0.2809171434025253,0.30671948276966826,0.32406712583306824,0.3541897068040881,0.38466264546594786,0.42323990760429725,0.46026642601009976
38,0.13875555614316962,0.13875555614316962,0.13875555614316962,0.17777599915256392,0.18409687052249613,0.18188119217587476,0.18491410177436468,0.18674960077722508,0.1832179021035546,0.18359856693548213,0.18350204413972881,0.18490845350240867,0.1907100513592489,0.19118503115771313,0.19481784840046296,0.19997542315395694,0.2093769678692852,0.21717210929011493,0.22867188691786502,0.2338704486816935,0.25841347706456813,0.2520380765763695,0.27453033420334394,0.28736772824431106,0.3110563935355183,0.3315977710758232,0.3618079414695531,0.3943069610005352,0.4324965372057479,0.46026642601009976
82,0.13875555614316962,0.13875555614316962,0.16396092401265447,0.1736910172856516,0.16013272627002398,0.17119440731620136,0.16926983901524575,0.17170498662436048,0.1726731381612826,0.1746635388006632,0.17668543099418454,0.17926755691554788,0.18383510997247932,0.18715886151203598,0.1907771521692024,0.20061267527517035,0.21367785271501447,0.2279956712382161,0.2430443240321259,0.2549291666475583,0.28110125706664196,0.25882585031878524,0.27665927060307105,0.2938183130860968,0.31539330430136825,0.33912841631857815,0.369426176135018,0.4039512765351225,0.4417531668071985,0.46026642601009976
142,0.13875555614316962,0.13875555614316962,0.1663278867135838,0.09683266519364321,0.11374258105894437,0.12309620810037522,0.13063217330073948,0.13771334535521948,0.14024456042968783,0.14531384116397303,0.14970117063346025,0.15011611913588754,0.1895231553879348,0.19300870307187973,0.195057661600973,0.20284437914936315,0.21001320002851415,0.2211475605209101,0.22792802737397727,0.2453274318550263,0.26317577995029784,0.26561362406120104,0.27878820700279816,0.3002688979278825,0.3197302150672182,0.34665906156133314,0.3770444108004829,0.4135955920697099,0.45100979640864913,0.46026642601009976
