trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8,0.20987557050517872,0.20987557050517872,0.20987557050517872,0.18224095783002306,0.23102705024549625,0.22194334948234196,0.09708280604526964,0.17643682416068115,0.21665037465228504,0.24587905338149066,0.2699793322761099,0.2880290651723317,0.28180337797860133,0.2943415808193376,0.30790045505366714,0.3340959644117707,0.3407099580315366,0.41874167428589726,0.47861564144652397,0.37500134294708787,0.40142180127980104,0.41444899916828354,0.4333423469899783
26,0.20987557050517872,0.20987557050517872,0.20987557050517872,0.15460634515486743,0.21064559374801944,0.1776131479174203,0.21318174287071623,0.2274953350690503,0.2545779061991356,0.27147579593522403,0.28766936160545353,0.30029699597196435,0.30816006965754245,0.32013548747844106,0.3277317791168246,0.33876693516852224,0.3467947562545408,0.36343997733108846,0.37749283159677266,0.4037597055699771,0.4342594233564959,0.44854404736173803,0.4665590778932588
86,0.20987557050517872,0.20987557050517872,0.20987557050517872,0.12697173247971177,0.19026413725054264,0.2149545842899001,0.21924071605725257,0.2466806617869047,0.24862060310838496,0.2610753809323045,0.26509363772054556,0.2802064750422004,0.27825723448349016,0.2833923426747693,0.28946889483097216,0.29577496919713975,0.29830507966621955,0.3119375455049784,0.31748461770130937,0.33574655712641127,0.34625890278137456,0.36690888518341735,0.37601164591360187
145,0.20987557050517872,0.20987557050517872,0.20987557050517872,0.25140850674297305,0.26627355104726363,0.25389900031181484,0.27233259435613405,0.2685201983680316,0.28138660798975346,0.2749179180954341,0.278078103677214,0.2829922477163226,0.28367808328107524,0.29008496776445003,0.3117824296213714,0.31824246361433817,0.3585233769760584,0.39527659347575117,0.3462429803241986,0.36858417920310615,0.38035395097482905,0.40012561608669783,0.37601164591360187
