trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
3,0.19105247870927317,0.19105247870927317,0.1610187719798387,0.17336197603763578,0.17092590842248967,0.16974651633148005,0.16644205885903235,0.18265723730165861,0.17242551609271523,0.19410557920282645,0.13976012029016247,0.14521224504083038,0.14810561735441147,0.16448509170744732,0.2069591000758662,0.2431237837399682,0.2835716150001135,0.32491203875958485,0.37313189672072444,0.3854236645372934,0.4280422677185342,0.4645917160032199,0.5404830715653557,0.21206991118450425
18,0.19105247870927317,0.19105247870927317,0.16059558221632075,0.17469147994114093,0.1709629509887688,0.16845599654163312,0.17757721264437346,0.18527315431900773,0.1762308018860228,0.21062104564157338,0.19198719012561546,0.18169290174995353,0.18777365564801257,0.19489804032329897,0.2092486570510886,0.236151860633836,0.25715381644880514,0.2630722047909882,0.28934920490557464,0.2982008091890127,0.32156219389717805,0.34313252308403375,0.3850408625675118,0.2228632274213966
38,0.19105247870927317,0.19105247870927317,0.1601723924528028,0.17602098384464604,0.17099999355504789,0.16716547675178617,0.18871236642971453,0.18788907133635685,0.1831482207334745,0.1913094626360252,0.18514013012389366,0.1862341135238439,0.18521356370015848,0.18863727461150312,0.1895568502127445,0.19205593522795764,0.19518813994901513,0.20123237082239157,0.2055665130904248,0.210977953840732,0.21508212007582186,0.22167333016484755,0.22959865356966797,0.23365654365828897
97,0.19105247870927317,0.16144196174335665,0.17203247213413067,0.17088886585621055,0.171037036121327,0.15530690507369127,0.1800413202843095,0.16862023029940762,0.17759011276407954,0.1813209971019306,0.17944331580945014,0.18469407959073236,0.18725734919154485,0.18723648933438836,0.1864383471861314,0.18957211259494292,0.18827520800537226,0.19082663496408006,0.19338253309805561,0.19376673121483157,0.19402263762033806,0.1966185060242935,0.20127659494761188,0.23365654365828897
