trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4,0.1245928160472124,0.1245928160472124,0.14440636733724685,0.18403346991731573,0.20399571132963593,0.20403374026860793,0.1610988497587222,0.1792920639908608,0.17758025966342206,0.18160975277459435,0.18731890052504896,0.21178351884670957,0.2539469786054158,0.304647641952665,0.35363760716414044,0.4008611553029912,0.4467668650496485,0.49136325087422505,0.5772077698504383,0.6590047352224155,0.6590047352224155,0.6590047352224155,0.6590047352224155,0.6590047352224155
19,0.1245928160472124,0.1245928160472124,0.15431314298226406,0.19394024556233294,0.20734753325207025,0.20292914260745384,0.20466783030193716,0.2050275685182227,0.19942573803971736,0.20017616494852897,0.19554158242829134,0.19162989900573432,0.19385704802079598,0.2386289031829531,0.2637340378552615,0.2893384591150398,0.45791596150579267,0.5128243806182784,0.5976570111934326,0.6590047352224155,0.6590047352224155,0.6590047352224155,0.6590047352224155,0.6590047352224155
64,0.1245928160472124,0.1245928160472124,0.16421991862728127,0.19729206748476727,0.20624293559091617,0.16022950591148055,0.11432676845458434,0.1371371870170742,0.1482192078619447,0.1541206834864613,0.15976236452477008,0.16505086355193696,0.16773738396106594,0.17261016441324115,0.17383046854638262,0.1778157629270884,0.46906505796193676,0.5342855103623316,0.6181062525364269,0.6590047352224155,0.6590047352224155,0.6590047352224155,0.6590047352224155,0.6590047352224155
122,0.1245928160472124,0.1344995916922296,0.1741266942722985,0.2006438894072016,0.20513833792976205,0.11752986921550725,0.13668372751889962,0.14674166823399323,0.15365138487451446,0.15962098692401597,0.16477388515969338,0.16696694348457625,0.1717017931786626,0.2631238857886908,0.2873458119246869,0.31229131398836846,0.4802141544180809,0.555746640106385,0.6385554938794212,0.6590047352224155,0.6590047352224155,0.6590047352224155,0.6590047352224155,0.6590047352224155
