trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
12,0.18306510321234512,0.18306510321234512,0.18306510321234512,0.19062474528595014,0.2053564706063872,0.21774963980296327,0.21628039871298968,0.21225286425379872,0.20994099070706138,0.2074710751157867,0.21216775656764816,0.2147478749504874,0.2265327771264833,0.23851516642254886,0.264418317253575,0.2876272646392658,0.20116008228804586,0.23246789001641407,0.24358365339788496,0.25852749502899663,0.27598100539707676,0.29192252691766707,0.31212033777585313,0.33659706469647627
32,0.18306510321234512,0.18306510321234512,0.18306510321234512,0.21125001425665244,0.19986293721277615,0.20394485624916514,0.20491141224550485,0.20316203803584598,0.20161683399026453,0.20204582752509634,0.20224599786115957,0.20258260262681826,0.21821339867316508,0.22589802831722183,0.2415374030446915,0.25606892595125563,0.21433240210955018,0.23494947405909383,0.24665995104594063,0.26292311819649683,0.2803121374136166,0.29556215566142235,0.31857961446119093,0.34237615147145006
56,0.18306510321234512,0.18306510321234512,0.14937420734454557,0.16616404741632765,0.19055346974968068,0.18972544999117025,0.19396076130758558,0.19786101383775775,0.20018740453513384,0.19894664186780822,0.2037881625478373,0.20718247778776575,0.20989402021984688,0.21328089021189478,0.21865648883580802,0.22451058726324544,0.22750472193105453,0.23743105810177362,0.2497362486939963,0.267318741363997,0.2846432694301565,0.29920178440517764,0.3250388911465287,0.34815523824642386
116,0.18306510321234512,0.18306510321234512,0.16999947631524787,0.18576025901135743,0.1147258821467996,0.1334019947891661,0.14502923898710995,0.15371635537888517,0.16098326198277293,0.16515073989222412,0.16799183024121117,0.17456725405250156,0.1774024030315608,0.18239080036312938,0.18573614550724152,0.1879877624665415,0.22998630597373432,0.2405073557498293,0.2541318718614965,0.2716498733805369,0.2882828981739118,0.3056610610905154,0.33081797792150247,0.34815523824642386
