trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
6,0.11414610721861031,0.11414610721861031,0.1501160079967483,0.1634681990846111,0.17095916288347437,0.22118656218893815,0.23611504426696928,0.2566284214828424,0.2544821457402941,0.29545260460710715,0.28752506280924534,0.35367953193877,0.40344492113852676,0.4514658410380675,0.47665006863559234,0.5428588608764843,0.5621821350393015,0.6032518365248931,0.34382353778197355,0.38411762839937813,0.3910048270019279,0.4055137751420765,0.41294309433910675,0.4498874090292395
26,0.11414610721861031,0.11414610721861031,0.15590169644937674,0.1543261077474548,0.20018013092662,0.21883359174282074,0.2353427838522231,0.24921311959788467,0.2584716966508491,0.2685584155162032,0.27797010396721633,0.2904666708152532,0.2908420443719681,0.30423385320875485,0.31411630329464096,0.33146978491282303,0.35421534253692416,0.36644883638836917,0.360713905272602,0.39191886944163684,0.3907001461886916,0.41045165145987145,0.41377357529885184,0.4619253536060354
87,0.11414610721861031,0.11414610721861031,0.16168738490200518,0.20134836778980844,0.2239775972587548,0.23826578585783512,0.24793202324228994,0.2589063446529104,0.26390849331947347,0.274489312622945,0.2799020268695309,0.28671649099053115,0.29159748121673823,0.29799818406173434,0.2991503288849962,0.30235561068656913,0.3068085661880375,0.31004280280071667,0.3685151463148607,0.39161418862840053,0.39563802250648655,0.41128213241961653,0.42581151987564775,0.4619253536060354
155,0.11414610721861031,0.14433031954411984,0.1726102904217674,0.19370068594147286,0.21260880089390669,0.22227432677721048,0.23065659458086002,0.2566942451966022,0.2796805489632903,0.2810071877160952,0.31679077940415046,0.34508070606452895,0.3715316611274029,0.3873241263486633,0.42100459488074027,0.4322688728629353,0.4550302013564653,0.3269331702913451,0.3763163873571194,0.3913095078151642,0.4005758988242815,0.41211261337936167,0.43784946445244366,0.4619253536060354
