trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
16,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.10412220542176433,0.13030194710627613,0.15657892818230246,0.1876240216928863,0.1951946396612428,0.2000961152655277,0.20895015547424,0.21707522301575388,0.22457968492747316,0.23019066183938094,0.24410955888801095,0.2428000040648071,0.25357803214109387,0.26337390026115004,0.2742689864034539,0.30230000204978974,0.32080854645826956,0.3500429812649619,0.3901954053779272,0.42260007365474084,0.4424583916634476,0.46764077134157
36,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.12361548898373309,0.13019153645377696,0.16856577456165345,0.18778009727516834,0.19374383710163368,0.2070831172159507,0.21502327375158728,0.22473154136693277,0.2350788046072764,0.2421791162328466,0.26129998303875,0.25960355317698863,0.2729177982905843,0.2857258301928405,0.29870598561158024,0.3034980075291929,0.3265787261012951,0.3578643996528509,0.40097240728628597,0.42980929577755916,0.44667475695874376,0.4746294428025121
95,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.14310877254570187,0.1687727894889181,0.17928864693942856,0.18956798373910694,0.1861221113646817,0.19680391891954546,0.2017625863133961,0.20358144556786667,0.20621375305244963,0.20972871058653283,0.20919290584044403,0.214898499842113,0.21867004039776908,0.2253949879872012,0.2999039910909834,0.3092681871722185,0.3344001444891841,0.36864140156120967,0.4081816294091043,0.43402566107285534,0.4536634284196859,0.4746294428025121
156,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.06818814908637709,0.08462892185979555,0.1304123577587753,0.14971115636129906,0.16673689979718379,0.16418671884817945,0.19310911331510472,0.20287703719689273,0.209418904664575,0.2140805652476699,0.21820220744591529,0.2269191347372719,0.22599645495262558,0.23423826599160344,0.24102197032945955,0.24983198719532754,0.3011019965703866,0.315038366815244,0.342221562877073,0.37941840346956845,0.41539085153192257,0.43824202636815146,0.46065209988062794,0.4746294428025121
