trading_days_to_expiration,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
10,0.387356821206418,0.387356821206418,0.352031847926088,0.316706874645758,0.28138190136542796,0.24605692808509794,0.23787175264558458,0.22968657720607122,0.1796619225257826,0.19698949659036882,0.150659174252652,0.1581834523060493,0.15556779269576868,0.15373916758931996,0.15273284257889538,0.14914159940447116,0.15383832522258434,0.1530963634947721,0.16010158456886361,0.15954639086892336,0.1752985382047504,0.1694050108841406,0.18650432403753778,0.1803443141621653,0.1957667842985844,0.18073902586631097,0.22335959079616022,0.2357794510975719,0.26512622133004277,0.29342237536768295,0.3479009269343804
30,0.387356821206418,0.3785255778863355,0.3432006046060055,0.30787563132567547,0.27255065804534545,0.2440106342252196,0.23582545878570624,0.21718041353599907,0.18399381604192916,0.18540691600593961,0.11859376727411028,0.14145741012977484,0.1308275176864471,0.13987484970962868,0.14358918956279074,0.143641190668322,0.14537624774907087,0.15013549291627196,0.153685779178306,0.15888890389232302,0.16732155238378654,0.16492255858182087,0.17504176439183855,0.17494183760973103,0.19355868036717555,0.19139416709877327,0.22646455587151315,0.24311614365568962,0.27220025983945284,0.3070420132593573,0.3479009269343804
75,0.387356821206418,0.369694334566253,0.334369361285923,0.29904438800559296,0.26371941472526295,0.24196434036534126,0.2337791649258279,0.20467424986592692,0.1883257095580757,0.1738243354215104,0.08652836029556858,0.12473136795350037,0.13284818580580215,0.1381242653046093,0.14080021750721117,0.14379586714519463,0.14557342389610292,0.14708524028438963,0.14973094664302988,0.15191985927499446,0.15627048295461793,0.16044010627950117,0.16357920474613935,0.16953936105729678,0.19135057643576667,0.20204930833123558,0.22956952094686606,0.2504528362138073,0.27927429834886286,0.3206616511510317,0.3479009269343804
134,0.387356821206418,0.3608630912461705,0.3255381179658405,0.29021314468551046,0.25488817140518044,0.23991804650546292,0.23173287106594956,0.19216808619585476,0.19265760307422228,0.1622417548370812,0.12235590630080895,0.14014958032463454,0.08363551089739422,0.10187393043578993,0.11180355917507545,0.1176438386110081,0.12202247367212356,0.1262995967370927,0.12885697967281556,0.13166089826214583,0.13435286887822054,0.17347221515851946,0.17196175945415232,0.1826530726779406,0.18604480115103883,0.2127044495636979,0.23267448602221896,0.25778952877192507,0.2863483368582729,0.33428128904270604,0.3479009269343804
