trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
18,0.09679135026019803,0.21221759562384868,0.22993780963372598,0.23874762517253073,0.22659973791476176,0.22519881073600997,0.22532600671880082,0.22960898649755004,0.23759125453287236,0.24669044908100876,0.25485852283712207,0.2707679769803579,0.27402402214622135,0.2847827989613184,0.2993116312756016,0.31409468719728734,0.24623713070161155,0.25241608650126,0.27543790334494367,0.2965274681243717,0.3345850523204349,0.36435064081125185,0.3877527107882611
43,0.09679135026019803,0.16548145732049452,0.11698147270533912,0.15123002260599283,0.16704699179571883,0.17328717343034827,0.1804306569399445,0.18691068027584248,0.1948062442796054,0.19916006692527294,0.20529507476748032,0.21434482002094124,0.22280727070169248,0.23672221417578318,0.2433568642052786,0.2546828555994969,0.2626327464589367,0.27073624307747474,0.30276725144052974,0.326099599052005,0.33741353674324487,0.3733296755005875,0.39256038921748565
97,0.09679135026019803,0.11874531901714035,0.14774914639454617,0.16325355171346373,0.1731420623554322,0.18010221992040754,0.18531273622282438,0.18971587783636526,0.1934481742537282,0.19789418243749557,0.20073126648503892,0.20374322807554265,0.20646753841828674,0.20873371541263497,0.21136250183704378,0.21344589918696125,0.2157757733488305,0.22077920715377156,0.23738320626910506,0.32892808347481495,0.3463925714325805,0.378137353929812,0.39256038921748565
161,0.09679135026019803,0.12291925501427085,0.14465053438836392,0.15843222398748896,0.16605491997276547,0.17068156853968564,0.17509227192029814,0.1797201852688471,0.1833889102299826,0.18658925492637296,0.18958291824237997,0.23888362511088201,0.24562516868980258,0.2540226733441183,0.26272859451716557,0.2298415149442864,0.23409592992504524,0.24810855524935763,0.26695533719673836,0.3317565678976249,0.3553716061219162,0.38294503235903654,0.39256038921748565
